,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.014216172504504,0.315223620838012,-0.0241985201736447,0,0,0,0,0,-0.00303383556113107,0,0,0,0,0,0,0.0244598203157982
ETH,0,0,0,0,0.0496706909109136,0,0,0,0,0,0.000000000000000000867361737988404,0,0,0,0,0,0,0
XRP,0,0,0,0,0,0,0,0,0,0.0560409415405485,-0.0141901768060506,-0.0252735573294069,0,0,0,0,0,-0.0442885800092723
LTC,0.320746986610876,0,0,0,-0.0114654930913169,0,0,0,0,-0.0447722564385207,-0.000583248678271382,0,0,0,0,0,0,0
XMR,0,0.0807992866278039,0,-0.276283644090281,0,-0.0916224559613124,0.155104915415768,0.206633805876762,0,0,-0.0447877321931555,-0.0970937636734421,0,0,0,0,0,0
ETC,0,0,0,0,0,0,0,0,0,0,-0.0161178606683641,0,0,0,0,0,0,0
DASH,0,0,0,0,0.107630351432059,0,0,0,0,0,-0.0284619324181511,-0.010180621507611,0,0,0,0,0,0
XEM,0,0,0.134095625350979,0,0,0.0131526117895836,0,0,0,0,-0.0300729941964432,0.0406848959848093,0,0,-0.277946539050538,0,0,0
DOGE,0,0,0,0,-0.0461975523453097,0,0,0.0362049006853664,0,0.056050418173577,-0.00202340841192785,0.00799996411262058,0,0,0,0,0,0.0176044617828419
XLM,0,0,0,0,0.0429684583435304,0.0345936941761726,0,0,0,0,-0.0358759808867359,0,0,0,0,0,0,0
ZEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEO,0,0,0,0,-0.25570933693048,-0.231255428668995,0,0.117044238653449,0.609121832144207,0,-0.0208285822840696,0,-0.394721805065703,0,0,0,0,0
DGB,0,0,0,0,0,0,0,0,0,0,-0.0307069986432613,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0,0,0,0,-0.0389109893998144,-0.00163483161207691,0,0,0,0,0,0,-0.0487505298249386
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0.000952484893124329,0,0,0,0,0,-0.00974970515977319
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0.000000000000000000000000827180612553028,0,0,0,0,0,0,-0.0395107306842354
VIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
