,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.026320971931557,0,0.0467343280970573,0,0,0,0,0,0,0,0,0,0,0
ETH,-0.774859583498223,0,0,-0.137935636999126,0,-0.127439113213429,0,0.303927773536549,0,0.00815460872464163,0,0,0,0,0.111113419780057
XRP,0.376474502978354,0,0,0,0.0818207642164461,0,0,0.0304491379051426,0.0582051495631018,-0.0326544881759817,0.293119027875148,0,0,0,0
LTC,0.497306452817068,-0.0386745856117977,0.00857190853832342,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0,-0.264482283909397,0,0,0.0435954199783848,0.0877182418256723,0,0,0,0,0,0,0.0918163565484769
DOGE,0,-0.0134843964608524,0,0.206117865248073,0,0,0,0,0,0.0228139484205022,0,0,0,0,0.0123420466304165
XEM,0,0,0.226848981988135,-0.265874262652549,0,0,0,-0.0782457914052399,0,0.0272810296925041,0,0,0,0,0
XMR,0,0.304852177260091,0,0,0,0,0,0,0.270476961697071,0,0,0,0,0,0
XLM,0,0,0,0,0,0,0,0.0962260557958829,0,0.0169995518189134,0,0,0,0,0
DGB,0,0.180323758420061,0,0,0,0,0.421489587849341,0,0,0,0,0,0,0,-0.0990256151670092
BV010082.INDEX,0,0.0161888592703485,0,0,0,0,0,0,0,0,0,0,0,0,-0.0645101968524868
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.INDEX,0,0,0,0.00270967511517299,0,0,0,0.00205009798969904,0,0.00289324582714712,0,0.0387921213148251,0,0,0
SPX.INDEX,0,0,0,0,0,0,0,0,0,-0.000000233537230799667,0,0,0,0,-0.073540960868175
VIX.INDEX,0,0,0,0,0,0.0000271370035269759,0,0.00000420798950556413,0,-0.00000464920734533973,0,0.360397564051774,0,-1.53026722215116,0
