,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0998927612007234,0.0396046915860481,0,0,0,0.0737910764511742,0,0.00121713308700044,0,0,0,0,0
XRP,0,0,0.0399824238703808,-0.0429178788896709,0,0.164365471534819,0.0820243636349552,0,0,0,0,0,0,0,-0.017153448871104
LTC,0.132715820281327,0,0,0,0,0.399574470909514,0,0.0567434713780402,0.0168381872535391,0.0737565753379383,0,0,0,0,0.0232499467865376
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0.146983926687068,0.0420485603950267,0,0.0223381036947545,0,0.115454092882252,0.10462866621572,0.0104192882681492,0,0.0488073201922246,0,0,0,0,-0.00878985452061855
DOGE,0,0.0349388259067314,0.352320430527575,0.0129880791383391,0.0858509937621716,0,0.0653595133743581,0.0494670698777205,-0.00796052650409139,0,0,0,0,0,0
XLM,0,0.143006951953218,0,-0.0107000781283528,0,0,0,0.17937460003994,0.0353575712866181,0,0,0,0,0,0
XMR,1.04697681288056,0,0,0.0142216390499851,0,0,0,0,0,0,0,0,0,0,0.042846604969961
XEM,1.01995047058013,0.072487776464647,0,0.0129735106895176,-0.311420943317737,0,0,0,0,0.0445427228044498,0,0,0,0,-0.0733237813512531
DGB,0,0,0.478387721609107,0.0327193744508045,0.018711595039339,0,0.0605846712356676,0,0,0,0,0,0,0,-0.0984909899773213
BV010082.INDEX,0,0,0,-0.00423855768463468,0,0,0,0,0.0103426163761586,0,0,0,0,0,-0.0442867914018175
CVIX.INDEX,0,0,0,0.0000035016673140134,0,0,0,0,0.00000409849042996891,0,0,0,0,0,0.0591951116694422
DXY.INDEX,0,0,0,0.0000000184459305112413,0,0,0,0,0,0,0,0,0,0,-0.0173457142780592
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0809424510125466
VIX.INDEX,0,-0.0000117890786715958,0.000109390685090952,0.000131914225231415,-0.000182627371296738,0,0,0,0,-0.0000166238647402069,0,0,0,-3.15691834240296,0
