,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.178303825423026,0.00950944997258725,0,0,0,0.061741224037962,0,0.00618291980256074,0,0,0,0,0
XRP,0,0,0.129184552166586,-0.041627541108427,0,0,0,0,0,0,0,0,0,0,0
LTC,0.0356935770899214,0,0,0,0,0.485940858270814,0,0.0419545972198366,0.0259484261526633,0.0975330029977623,0,0,0,0,0.0211300021175784
ETH,0,0,0,0,0,0,0.205788503998785,0.124225993837153,0,0,0,0,0,0,0
DASH,0,0,0.067554432417887,0.0264566819396206,0,0,0.0974201094794427,0,0,0.0412950309099039,0,0,0,0,0
DOGE,0,0.0425991603771495,0.385747466833436,0.0138098543300155,0.0432458297597415,0,0.000519592914991696,0.0388468945597835,-0.00454871991563787,0,0,0,0,0,0
XLM,0.135856310274482,0.0924621904976521,0,-0.0195411082279598,0,0,0,0.192433081358092,0.0320593639088629,0,0,0,0,0,0
XMR,1.01627368392256,0,0.0244674685811039,0.0132700268956926,0,0,0,0,0,0.00853354204552685,0,0,0,0,0.0274858537009154
XEM,1.01990006794368,0.0724847898627492,0,0.012971907398126,-0.311416692333872,0,0,0,0,0.0445568055863826,0,0,0,0,-0.0732809884534956
DGB,0,0,0.521203422574685,0.0309572719094384,0,0,0,0,0,0,0,0,0,0,-0.0887918790769903
BV010082.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242498179217574
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331115208642783
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154964808609089
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.081103036536669
VIX.INDEX,0,-0.0004847374934474,0.000515200750149853,0.000828626325156668,-0.00119021249220749,0,0,0,0,-0.000307981865100914,0,0,0,-3.71988842066786,0
