Date,FRM
2020-01-01,0.020855481
2020-01-02,0.027003948
2020-01-03,0.023619103
2020-01-04,0.022855476
2020-01-05,0.021538185
2020-01-06,0.024681452
2020-01-07,0.023458322
2020-01-08,0.023407113
2020-01-09,0.025515434
2020-01-10,0.034197343
2020-01-11,0.026608312
2020-01-12,0.030831597
2020-01-13,0.032352739
2020-01-14,0.030628323
2020-01-15,0.031114972
2020-01-16,0.032246129
2020-01-17,0.036301575
2020-01-18,0.039818968
2020-01-19,0.031396292
2020-01-20,0.025098852
2020-01-21,0.026712984
2020-01-22,0.025293451
2020-01-23,0.025056922
2020-01-24,0.025782982
2020-01-25,0.021469588
2020-01-26,0.025552242
2020-01-27,0.028231054
2020-01-28,0.031653959
2020-01-29,0.031432220
2020-01-30,0.027759398
2020-01-31,0.030906004
2020-02-01,0.027454970
2020-02-02,0.028072878
2020-02-03,0.031891012
2020-02-04,0.029005475
2020-02-05,0.031225475
2020-02-06,0.028637844
2020-02-07,0.032440801
2020-02-08,0.034802516
2020-02-09,0.035834774
2020-02-10,0.036532186
2020-02-11,0.031376995
2020-02-12,0.033412100
2020-02-13,0.033930980
2020-02-14,0.033992440
2020-02-15,0.038933230
2020-02-16,0.038170639
2020-02-17,0.041924336
2020-02-18,0.033886222
2020-02-19,0.031436222
2020-02-20,0.030220965
2020-02-21,0.030747862
2020-02-22,0.038302859
2020-02-23,0.039134383
2020-02-24,0.038586877
2020-02-25,0.041958950
2020-02-26,0.036802117
2020-02-27,0.033936308
2020-02-28,0.038835659
2020-02-29,0.040128221
2020-03-01,0.038235826
2020-03-02,0.041784838
2020-03-03,0.044077618
2020-03-04,0.041351262
2020-03-05,0.046145375
2020-03-06,0.050316437
2020-03-07,0.057304759
2020-03-08,0.069804590
2020-03-09,0.063614050
2020-03-10,0.042462076
2020-03-11,0.051576669
2020-03-12,0.084007229
2020-03-13,0.101783785
2020-03-14,0.106768314
2020-03-15,0.107070825
2020-03-16,0.068392745
2020-03-17,0.086187411
2020-03-18,0.084179531
2020-03-19,0.097264561
2020-03-20,0.102334071
2020-03-21,0.114258787
2020-03-22,0.102949459
2020-03-23,0.088956903
2020-03-24,0.093250806
2020-03-25,0.090832434
2020-03-26,0.093558944
2020-03-27,0.078366710
2020-03-28,0.090480448
2020-03-29,0.109938892
2020-03-30,0.111565731
2020-03-31,0.080310909
2020-04-01,0.092336032
2020-04-02,0.087096944
2020-04-03,0.078993348
2020-04-04,0.085128210
2020-04-05,0.066023000
2020-04-06,0.086705934
2020-04-07,0.098895464
2020-04-08,0.063454478
2020-04-09,0.082048380
2020-04-10,0.088430816
2020-04-11,0.084579786
2020-04-12,0.093025392
2020-04-13,0.082626761
2020-04-14,0.087166870
2020-04-15,0.097337816
2020-04-16,0.109232111
2020-04-17,0.118169561
2020-04-18,0.108844224
2020-04-19,0.101936421
2020-04-20,0.113165196
2020-04-21,0.109821197
2020-04-22,0.106159056
2020-04-23,0.116067952
2020-04-24,0.098423647
2020-04-25,0.099893342
2020-04-26,0.089891954
2020-04-27,0.112116073
2020-04-28,0.103480766
2020-04-29,0.112144202
2020-04-30,0.119027384
2020-05-01,0.127277110
2020-05-02,0.120651060
2020-05-03,0.119118282
2020-05-04,0.084684355
2020-05-05,0.113655402
2020-05-06,0.112647741
2020-05-07,0.099988786
2020-05-08,0.116369026
2020-05-09,0.123527966
2020-05-10,0.099108026
2020-05-11,0.104459002
2020-05-12,0.089588580
2020-05-13,0.135735957
2020-05-14,0.060423725
2020-05-15,0.058825739
2020-05-16,0.061939054
2020-05-17,0.068142296
