Date,FRM
2020-01-01,0.077086329
2020-01-02,0.065838619
2020-01-03,0.066022997
2020-01-04,0.061439215
2020-01-05,0.075524654
2020-01-06,0.077296702
2020-01-07,0.064318244
2020-01-08,0.055457471
2020-01-09,0.055872078
2020-01-10,0.066495691
2020-01-11,0.063655560
2020-01-12,0.073171473
2020-01-13,0.051665322
2020-01-14,0.074786779
2020-01-15,0.087904442
2020-01-16,0.089606309
2020-01-17,0.108523830
2020-01-18,0.089140293
2020-01-19,0.090452448
2020-01-20,0.124353446
2020-01-21,0.113987389
2020-01-22,0.108604526
2020-01-23,0.118067300
2020-01-24,0.068346360
2020-01-25,0.075123910
2020-01-26,0.072901477
2020-01-27,0.090644325
2020-01-28,0.091239700
2020-01-29,0.093145890
2020-01-30,0.089713909
2020-01-31,0.078477123
2020-02-01,0.081200742
2020-02-02,0.076554726
2020-02-03,0.106546567
2020-02-04,0.065361838
2020-02-05,0.064251688
2020-02-06,0.054297484
2020-02-07,0.053875822
2020-02-08,0.055712637
2020-02-09,0.059436324
2020-02-10,0.060504286
2020-02-11,0.085763017
2020-02-12,0.067213269
2020-02-13,0.060559135
2020-02-14,0.069057078
2020-02-15,0.082106253
2020-02-16,0.079785596
2020-02-17,0.094452655
2020-02-18,0.089499474
2020-02-19,0.095105811
2020-02-20,0.094169229
2020-02-21,0.088794245
2020-02-22,0.084765725
2020-02-23,0.081461952
2020-02-24,0.116101569
2020-02-25,0.115245904
2020-02-26,0.115228325
2020-02-27,0.096799642
2020-02-28,0.089538975
2020-02-29,0.084637657
2020-03-01,0.096084842
2020-03-02,0.108794058
2020-03-03,0.121903015
2020-03-04,0.101153944
2020-03-05,0.100838361
2020-03-06,0.094116022
2020-03-07,0.097937637
2020-03-08,0.136952809
2020-03-09,0.155877847
2020-03-10,0.094688076
2020-03-11,0.099872391
2020-03-12,0.217026484
2020-03-13,0.258362982
2020-03-14,0.241230987
2020-03-15,0.316082525
2020-03-16,0.249495577
2020-03-17,0.543961792
2020-03-18,0.461799167
2020-03-19,0.210169462
2020-03-20,0.189266146
2020-03-21,0.248454624
2020-03-22,0.263323057
2020-03-23,0.320884228
2020-03-24,0.268701945
2020-03-25,0.364763862
2020-03-26,0.280838164
2020-03-27,0.308779789
2020-03-28,0.289728183
2020-03-29,0.275383688
2020-03-30,0.237921663
2020-03-31,0.288443370
2020-04-01,0.228272880
2020-04-02,0.136430119
2020-04-03,0.138604779
2020-04-04,0.141515386
2020-04-05,0.128790156
2020-04-06,0.132082409
2020-04-07,0.151213718
2020-04-08,0.165082235
2020-04-09,0.285536610
2020-04-10,0.161967550
2020-04-11,0.293977220
2020-04-12,0.183162071
2020-04-13,0.253784991
2020-04-14,0.183721550
2020-04-15,0.299753420
2020-04-16,0.144751397
2020-04-17,0.138073067
2020-04-18,0.170613593
2020-04-19,0.106024933
2020-04-20,0.279399987
2020-04-21,0.246868474
2020-04-22,0.171454646
2020-04-23,0.137343727
2020-04-24,0.091250407
2020-04-25,0.100772115
2020-04-26,0.105574329
2020-04-27,0.084154632
2020-04-28,0.114749813
2020-04-29,0.114531896
2020-04-30,0.118371527
2020-05-01,0.088036130
2020-05-02,0.128766730
2020-05-03,0.085561128
2020-05-04,0.086595236
2020-05-05,0.074889130
2020-05-06,0.107796501
2020-05-07,0.090583464
2020-05-08,0.075894594
2020-05-09,0.082702559
2020-05-10,0.111549309
2020-05-11,0.077919573
2020-05-12,0.081261460
2020-05-13,0.074768241
2020-05-14,0.083167494
2020-05-15,0.078576104
2020-05-16,0.084876696
2020-05-17,0.067002925
