Date,FRM
2020-01-01,0.019978328
2020-01-02,0.011115003
2020-01-03,0.013100323
2020-01-04,0.013685545
2020-01-05,0.012040147
2020-01-06,0.012648000
2020-01-07,0.012733413
2020-01-08,0.012504511
2020-01-09,0.014020100
2020-01-10,0.017916392
2020-01-11,0.014174743
2020-01-12,0.016921452
2020-01-13,0.016226661
2020-01-14,0.011629024
2020-01-15,0.012449804
2020-01-16,0.013172637
2020-01-17,0.012265122
2020-01-18,0.016168576
2020-01-19,0.014873728
2020-01-20,0.010773901
2020-01-21,0.012904120
2020-01-22,0.011303267
2020-01-23,0.012718494
2020-01-24,0.015167700
2020-01-25,0.010706464
2020-01-26,0.018089539
2020-01-27,0.012656976
2020-01-28,0.013137463
2020-01-29,0.010317392
2020-01-30,0.010859541
2020-01-31,0.012331477
2020-02-01,0.016236080
2020-02-02,0.014156391
2020-02-03,0.014086238
2020-02-04,0.011742525
2020-02-05,0.010542218
2020-02-06,0.017013842
2020-02-07,0.022835638
2020-02-08,0.020214405
2020-02-09,0.019619154
2020-02-10,0.019035312
2020-02-11,0.016770648
2020-02-12,0.020596770
2020-02-13,0.015571129
2020-02-14,0.027753788
2020-02-15,0.025108008
2020-02-16,0.022213884
2020-02-17,0.038445353
2020-02-18,0.026715772
2020-02-19,0.025125766
2020-02-20,0.015770922
2020-02-21,0.025082299
2020-02-22,0.016658005
2020-02-23,0.019274436
2020-02-24,0.020074206
2020-02-25,0.034657653
2020-02-26,0.029129419
2020-02-27,0.020427441
2020-02-28,0.025181185
2020-02-29,0.019966144
2020-03-01,0.013312546
2020-03-02,0.023610199
2020-03-03,0.025117159
2020-03-04,0.021973983
2020-03-05,0.019057067
2020-03-06,0.019718772
2020-03-07,0.020717731
2020-03-08,0.024146178
2020-03-09,0.106372923
2020-03-10,0.023582079
2020-03-11,0.020026485
2020-03-12,0.028559701
2020-03-13,0.019376119
2020-03-14,0.084777971
2020-03-15,0.062500139
2020-03-16,0.064708714
2020-03-17,0.066699474
2020-03-18,0.045663978
2020-03-19,0.048748742
2020-03-20,0.021780532
2020-03-21,0.034781757
2020-03-22,0.034991237
2020-03-23,0.065613287
2020-03-24,0.117239839
2020-03-25,0.036293776
2020-03-26,0.040844497
2020-03-27,0.045057792
2020-03-28,0.030427840
2020-03-29,0.028290718
2020-03-30,0.030864249
2020-03-31,0.032218713
2020-04-01,0.027374346
2020-04-02,0.023220260
2020-04-03,0.024264575
2020-04-04,0.022806363
2020-04-05,0.013314090
2020-04-06,0.027562940
2020-04-07,0.017745787
2020-04-08,0.019216987
2020-04-09,0.022427222
2020-04-10,0.018083724
2020-04-11,0.023953385
2020-04-12,0.038461529
2020-04-13,0.020460301
2020-04-14,0.024757767
2020-04-15,0.021853322
2020-04-16,0.029076787
2020-04-17,0.026223078
2020-04-18,0.020450061
2020-04-19,0.027194308
2020-04-20,0.023022726
2020-04-21,0.019324307
2020-04-22,0.014544405
2020-04-23,0.019490441
2020-04-24,0.020451231
2020-04-25,0.021255673
2020-04-26,0.021546339
2020-04-27,0.022015828
2020-04-28,0.022650258
2020-04-29,0.020695512
2020-04-30,0.021403093
2020-05-01,0.019531381
2020-05-02,0.024874255
2020-05-03,0.018853460
2020-05-04,0.020235182
2020-05-05,0.017545049
2020-05-06,0.019290363
2020-05-07,0.015085046
2020-05-08,0.014085347
2020-05-09,0.017158561
2020-05-10,0.028330682
2020-05-11,0.024189368
2020-05-12,0.033069850
2020-05-13,0.025118838
2020-05-14,0.031695258
2020-05-15,0.030125572
2020-05-16,0.022954387
2020-05-17,0.027804258
