Date,FRM
2020-01-01,0.072000897
2020-01-02,0.075168426
2020-01-03,0.079178422
2020-01-04,0.074592244
2020-01-05,0.082515624
2020-01-06,0.076502939
2020-01-07,0.070627447
2020-01-08,0.073363824
2020-01-09,0.076879580
2020-01-10,0.090567047
2020-01-11,0.091084874
2020-01-12,0.085041224
2020-01-13,0.080587780
2020-01-14,0.104753832
2020-01-15,0.099664361
2020-01-16,0.112011958
2020-01-17,0.105963257
2020-01-18,0.102980477
2020-01-19,0.090620609
2020-01-20,0.070687428
2020-01-21,0.074659974
2020-01-22,0.070562653
2020-01-23,0.085052208
2020-01-24,0.090625995
2020-01-25,0.092369483
2020-01-26,0.081830676
2020-01-27,0.083846921
2020-01-28,0.080755042
2020-01-29,0.076423427
2020-01-30,0.089805760
2020-01-31,0.095316556
2020-02-01,0.092468801
2020-02-02,0.094844074
2020-02-03,0.092145876
2020-02-04,0.088387270
2020-02-05,0.095375803
2020-02-06,0.090926675
2020-02-07,0.098101198
2020-02-08,0.106764150
2020-02-09,0.118984607
2020-02-10,0.118452046
2020-02-11,0.101765998
2020-02-12,0.104400858
2020-02-13,0.118265381
2020-02-14,0.111799177
2020-02-15,0.121788636
2020-02-16,0.121897134
2020-02-17,0.132625769
2020-02-18,0.106647604
2020-02-19,0.099631949
2020-02-20,0.100655490
2020-02-21,0.110073518
2020-02-22,0.107421988
2020-02-23,0.122961609
2020-02-24,0.124053650
2020-02-25,0.130564158
2020-02-26,0.124565519
2020-02-27,0.140765642
2020-02-28,0.135959186
2020-02-29,0.131367576
2020-03-01,0.135375864
2020-03-02,0.135970946
2020-03-03,0.151786671
2020-03-04,0.141780409
2020-03-05,0.154016499
2020-03-06,0.143165283
2020-03-07,0.138358062
2020-03-08,0.185528257
2020-03-09,0.185691523
2020-03-10,0.160780168
2020-03-11,0.163511769
2020-03-12,0.364640812
2020-03-13,0.410817504
2020-03-14,0.371282903
2020-03-15,0.399892358
2020-03-16,0.379875185
2020-03-17,0.359495711
2020-03-18,0.408033937
2020-03-19,0.367931128
2020-03-20,0.326889843
2020-03-21,0.296201097
2020-03-22,0.336139005
2020-03-23,0.312508604
2020-03-24,0.314143204
2020-03-25,0.316932974
2020-03-26,0.291470329
2020-03-27,0.290756487
2020-03-28,0.314888378
2020-03-29,0.338775502
2020-03-30,0.341720760
2020-03-31,0.341029295
2020-04-01,0.344722802
2020-04-02,0.316509225
2020-04-03,0.333007754
2020-04-04,0.322937229
2020-04-05,0.318820855
2020-04-06,0.309108718
2020-04-07,0.361180383
2020-04-08,0.357660355
2020-04-09,0.352122545
2020-04-10,0.358917904
2020-04-11,0.376173970
2020-04-12,0.421225983
2020-04-13,0.400903121
2020-04-14,0.381756342
2020-04-15,0.368722721
2020-04-16,0.370019869
2020-04-17,0.354683571
2020-04-18,0.378251830
2020-04-19,0.397953109
2020-04-20,0.388989067
2020-04-21,0.422855821
2020-04-22,0.376575766
2020-04-23,0.353821388
2020-04-24,0.423897923
2020-04-25,0.402724723
2020-04-26,0.405753325
2020-04-27,0.377749670
2020-04-28,0.388262951
2020-04-29,0.370821835
2020-04-30,0.334160097
2020-05-01,0.324695958
2020-05-02,0.373352196
2020-05-03,0.379368712
2020-05-04,0.345202940
2020-05-05,0.342073400
2020-05-06,0.378084157
2020-05-07,0.410989890
2020-05-08,0.393232038
2020-05-09,0.422841082
2020-05-10,0.328503931
2020-05-11,0.307932739
2020-05-12,0.362659388
2020-05-13,0.383948506
2020-05-14,0.217266233
2020-05-15,0.196027139
2020-05-16,0.240596676
2020-05-17,0.218693745
