Date,FRM
2020-01-01,0.0101825895
2020-01-02,0.0053260048
2020-01-03,0.0057340524
2020-01-04,0.0061467759
2020-01-05,0.0044895978
2020-01-06,0.0050494364
2020-01-07,0.0062650365
2020-01-08,0.0056818407
2020-01-09,0.0069623917
2020-01-10,0.0078416881
2020-01-11,0.0069821071
2020-01-12,0.0086939080
2020-01-13,0.0080917946
2020-01-14,0.0056808043
2020-01-15,0.0055600321
2020-01-16,0.0066511874
2020-01-17,0.0054646542
2020-01-18,0.0057936924
2020-01-19,0.0064574109
2020-01-20,0.0047823313
2020-01-21,0.0053863238
2020-01-22,0.0055103560
2020-01-23,0.0062753227
2020-01-24,0.0063178880
2020-01-25,0.0043550820
2020-01-26,0.0071778040
2020-01-27,0.0066159837
2020-01-28,0.0071578521
2020-01-29,0.0052172493
2020-01-30,0.0043376122
2020-01-31,0.0057924984
2020-02-01,0.0089918986
2020-02-02,0.0063582116
2020-02-03,0.0070213336
2020-02-04,0.0056728106
2020-02-05,0.0059707264
2020-02-06,0.0073617256
2020-02-07,0.0112641081
2020-02-08,0.0096336775
2020-02-09,0.0102653988
2020-02-10,0.0086581647
2020-02-11,0.0081985921
2020-02-12,0.0105902175
2020-02-13,0.0077015636
2020-02-14,0.0110452768
2020-02-15,0.0062987567
2020-02-16,0.0107635678
2020-02-17,0.0211289807
2020-02-18,0.0123003511
2020-02-19,0.0111852687
2020-02-20,0.0074984303
2020-02-21,0.0115348372
2020-02-22,0.0083737292
2020-02-23,0.0093399168
2020-02-24,0.0128497413
2020-02-25,0.0123444890
2020-02-26,0.0141191591
2020-02-27,0.0093787670
2020-02-28,0.0137807088
2020-02-29,0.0086441141
2020-03-01,0.0066199924
2020-03-02,0.0145411327
2020-03-03,0.0089652986
2020-03-04,0.0107412957
2020-03-05,0.0094732782
2020-03-06,0.0075439842
2020-03-07,0.0099683430
2020-03-08,0.0121640607
2020-03-09,0.0486337647
2020-03-10,0.0072333916
2020-03-11,0.0070926594
2020-03-12,0.0133787159
2020-03-13,0.0252181258
2020-03-14,0.0417947858
2020-03-15,0.0272375067
2020-03-16,0.0360425199
2020-03-17,0.0202638836
2020-03-18,0.0215419381
2020-03-19,0.0246991841
2020-03-20,0.0118370598
2020-03-21,0.0136180746
2020-03-22,0.0161804504
2020-03-23,0.0294382029
2020-03-24,0.0307424377
2020-03-25,0.0161081630
2020-03-26,0.0165325107
2020-03-27,0.0116343356
2020-03-28,0.0114235339
2020-03-29,0.0105480661
2020-03-30,0.0140547369
2020-03-31,0.0151888911
2020-04-01,0.0134371732
2020-04-02,0.0108247231
2020-04-03,0.0117167586
2020-04-04,0.0090756695
2020-04-05,0.0071181366
2020-04-06,0.0137650749
2020-04-07,0.0089436438
2020-04-08,0.0116245434
2020-04-09,0.0102509404
2020-04-10,0.0090918625
2020-04-11,0.0130587480
2020-04-12,0.0168273234
2020-04-13,0.0113922430
2020-04-14,0.0109974115
2020-04-15,0.0099917982
2020-04-16,0.0145255207
2020-04-17,0.0123269504
2020-04-18,0.0100945715
2020-04-19,0.0118306961
2020-04-20,0.0070487984
2020-04-21,0.0086707091
2020-04-22,0.0066200180
2020-04-23,0.0067036442
2020-04-24,0.0085170719
2020-04-25,0.0081133642
2020-04-26,0.0106580163
2020-04-27,0.0094088700
2020-04-28,0.0112057801
2020-04-29,0.0073481066
2020-04-30,0.0095128097
2020-05-01,0.0085442260
2020-05-02,0.0125372067
2020-05-03,0.0087826377
2020-05-04,0.0101667344
2020-05-05,0.0086835587
2020-05-06,0.0090610113
2020-05-07,0.0061176570
2020-05-08,0.0064228854
2020-05-09,0.0084104189
2020-05-10,0.0128602983
2020-05-11,0.0090120667
2020-05-12,0.0137301920
2020-05-13,0.0114525600
2020-05-14,0.0132535011
2020-05-15,0.0121428255
2020-05-16,0.0127278267
2020-05-17,0.0133806563
