Date,FRM
2020-01-01,0.34204022
2020-01-02,0.37273485
2020-01-03,0.37834754
2020-01-04,0.41149256
2020-01-05,0.37893129
2020-01-06,0.39946973
2020-01-07,0.40667266
2020-01-08,0.41751908
2020-01-09,0.38829742
2020-01-10,0.40711838
2020-01-11,0.39112713
2020-01-12,0.39907352
2020-01-13,0.38696668
2020-01-14,0.41240863
2020-01-15,0.47516781
2020-01-16,0.47734794
2020-01-17,0.51919176
2020-01-18,0.49540559
2020-01-19,0.50587814
2020-01-20,0.50606185
2020-01-21,0.49823021
2020-01-22,0.50610220
2020-01-23,0.48727877
2020-01-24,0.48151257
2020-01-25,0.46043040
2020-01-26,0.46557499
2020-01-27,0.45558443
2020-01-28,0.45546778
2020-01-29,0.45070246
2020-01-30,0.47991964
2020-01-31,0.45569337
2020-02-01,0.45822335
2020-02-02,0.46581457
2020-02-03,0.46062853
2020-02-04,0.44593477
2020-02-05,0.48318477
2020-02-06,0.50511507
2020-02-07,0.47822091
2020-02-08,0.47481916
2020-02-09,0.49546653
2020-02-10,0.48549797
2020-02-11,0.48795203
2020-02-12,0.46874604
2020-02-13,0.47581693
2020-02-14,0.48554101
2020-02-15,0.48172504
2020-02-16,0.51077594
2020-02-17,0.50194312
2020-02-18,0.48040608
2020-02-19,0.47903947
2020-02-20,0.47427024
2020-02-21,0.48870365
2020-02-22,0.46925173
2020-02-23,0.48495411
2020-02-24,0.48792692
2020-02-25,0.50472272
2020-02-26,0.56650753
2020-02-27,0.55461372
2020-02-28,0.55731207
2020-02-29,0.53498894
2020-03-01,0.51465687
2020-03-02,0.55530378
2020-03-03,0.54258806
2020-03-04,0.53964634
2020-03-05,0.53633410
2020-03-06,0.54196188
2020-03-07,0.56271181
2020-03-08,0.64026622
2020-03-09,0.62490475
2020-03-10,0.58909729
2020-03-11,0.57808757
2020-03-12,0.80822057
2020-03-13,0.90171479
2020-03-14,0.88021974
2020-03-15,0.86815668
2020-03-16,0.85955721
2020-03-17,0.98205560
2020-03-18,1.13420717
2020-03-19,0.86034476
2020-03-20,0.92352829
2020-03-21,0.89418501
2020-03-22,0.90107476
2020-03-23,0.93513588
2020-03-24,0.94581854
2020-03-25,0.91210299
2020-03-26,0.89966507
2020-03-27,0.97019810
2020-03-28,0.97371420
2020-03-29,0.99395456
2020-03-30,0.97717840
2020-03-31,0.98982953
2020-04-01,0.96075453
2020-04-02,0.97402115
2020-04-03,0.94581340
2020-04-04,0.95228569
2020-04-05,1.02032076
2020-04-06,1.00690482
2020-04-07,1.23004727
2020-04-08,1.22237474
2020-04-09,1.17778227
2020-04-10,1.33462606
2020-04-11,1.25867851
2020-04-12,1.15122391
2020-04-13,1.45988846
2020-04-14,1.39195607
2020-04-15,1.53769408
2020-04-16,1.27041057
2020-04-17,1.33567235
2020-04-18,1.41206528
2020-04-19,1.38491275
2020-04-20,1.49872459
2020-04-21,1.48674045
2020-04-22,1.40009960
2020-04-23,1.24698138
2020-04-24,1.13132255
2020-04-25,1.10743439
2020-04-26,1.11756980
2020-04-27,1.11155646
2020-04-28,1.09352788
2020-04-29,1.08832326
2020-04-30,1.07245984
2020-05-01,1.08121381
2020-05-02,1.09378009
2020-05-03,1.08662691
2020-05-04,1.10456331
2020-05-05,1.08150197
2020-05-06,1.04337125
2020-05-07,1.04402218
2020-05-08,1.02166140
2020-05-09,1.00207145
2020-05-10,1.04726610
2020-05-11,1.02419610
2020-05-12,1.00765198
2020-05-13,1.02736099
2020-05-14,0.81314653
2020-05-15,0.73769645
2020-05-16,0.70453873
2020-05-17,0.69010266
