Date,FRM
2020-01-01,0.038579708
2020-01-02,0.039252175
2020-01-03,0.050566033
2020-01-04,0.037871202
2020-01-05,0.052781813
2020-01-06,0.047458929
2020-01-07,0.043440133
2020-01-08,0.033772435
2020-01-09,0.028335745
2020-01-10,0.037083023
2020-01-11,0.036326124
2020-01-12,0.040187677
2020-01-13,0.038746515
2020-01-14,0.044019550
2020-01-15,0.048727122
2020-01-16,0.040697208
2020-01-17,0.042281517
2020-01-18,0.050954497
2020-01-19,0.040024525
2020-01-20,0.043052992
2020-01-21,0.041765341
2020-01-22,0.051286073
2020-01-23,0.055385762
2020-01-24,0.045090925
2020-01-25,0.046236776
2020-01-26,0.047122224
2020-01-27,0.042551644
2020-01-28,0.042574948
2020-01-29,0.044439307
2020-01-30,0.057533886
2020-01-31,0.071859123
2020-02-01,0.066166903
2020-02-02,0.060390151
2020-02-03,0.058407006
2020-02-04,0.033549658
2020-02-05,0.043722950
2020-02-06,0.059704140
2020-02-07,0.060702695
2020-02-08,0.068774163
2020-02-09,0.061358457
2020-02-10,0.060241472
2020-02-11,0.055726569
2020-02-12,0.055604215
2020-02-13,0.044991721
2020-02-14,0.055874431
2020-02-15,0.064032720
2020-02-16,0.056078907
2020-02-17,0.070086239
2020-02-18,0.061734341
2020-02-19,0.083314646
2020-02-20,0.065598226
2020-02-21,0.070359793
2020-02-22,0.057426194
2020-02-23,0.063373306
2020-02-24,0.064148554
2020-02-25,0.060978285
2020-02-26,0.086317155
2020-02-27,0.083088114
2020-02-28,0.054168365
2020-02-29,0.050794850
2020-03-01,0.045237547
2020-03-02,0.050929198
2020-03-03,0.067911178
2020-03-04,0.060856283
2020-03-05,0.050745841
2020-03-06,0.079530665
2020-03-07,0.059720818
2020-03-08,0.063428082
2020-03-09,0.085452975
2020-03-10,0.066331747
2020-03-11,0.059429757
2020-03-12,0.113681770
2020-03-13,0.186274589
2020-03-14,0.191419548
2020-03-15,0.178246561
2020-03-16,0.142528310
2020-03-17,0.186239744
2020-03-18,0.209335550
2020-03-19,0.170721328
2020-03-20,0.137019894
2020-03-21,0.108580620
2020-03-22,0.157281389
2020-03-23,0.148001695
2020-03-24,0.176576832
2020-03-25,0.162130475
2020-03-26,0.209094118
2020-03-27,0.238828100
2020-03-28,0.217175826
2020-03-29,0.206191461
2020-03-30,0.325353733
2020-03-31,0.157399560
2020-04-01,0.227292607
2020-04-02,0.095475963
2020-04-03,0.086808593
2020-04-04,0.085830905
2020-04-05,0.069530527
2020-04-06,0.066917812
2020-04-07,0.058896653
2020-04-08,0.111304957
2020-04-09,0.071166301
2020-04-10,0.117775957
2020-04-11,0.113854412
2020-04-12,0.076680814
2020-04-13,0.059432600
2020-04-14,0.073184276
2020-04-15,0.085086609
2020-04-16,0.097491413
2020-04-17,0.083464148
2020-04-18,0.080845595
2020-04-19,0.079076436
2020-04-20,0.061910765
2020-04-21,0.053794137
2020-04-22,0.052869392
2020-04-23,0.042779198
2020-04-24,0.048202826
2020-04-25,0.054941721
2020-04-26,0.059729895
2020-04-27,0.076083675
2020-04-28,0.365070199
2020-04-29,0.305927653
2020-04-30,0.080100703
2020-05-01,0.078837458
2020-05-02,0.087097052
2020-05-03,0.045365833
2020-05-04,0.058483728
2020-05-05,0.057304048
2020-05-06,0.048717827
2020-05-07,0.038478235
2020-05-08,0.044276734
2020-05-09,0.046225026
2020-05-10,0.083550020
2020-05-11,0.065179452
2020-05-12,0.067774038
2020-05-13,0.070790984
2020-05-14,0.076168510
2020-05-15,0.072922686
2020-05-16,0.057735020
2020-05-17,0.061912915
