,BTC,ETH,XRP,BCH,EOS,LTC,XLM,ADA,MIOTA,TRX,NEO,XMR,DASH,ETC,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0,0,0,0,0,0,0.0306774571506024,0.15904214843411,0,0.215428342898341,0.0460118668740334,0,0,0,0,0
ETH,0.224705602408112,0,0,0,0.0561013549292454,0,-0.130593087294404,0,0,0.460989734475643,0,0,0,0.155142251629791,0.175051642480674,0,0,0,0,0
XRP,0,0,0,0,-4.33680868994202e-19,0.214189275241769,0,0,0,0.237949124830095,0.0752270194265549,0,0,0.0475551639519426,0.097309992533195,0,0,0,0,-0.0389626390812633
BCH,0,0,0,0,0,0.3010965541155,0,0.0538432721728491,0.157199694708616,0,0,0.139912449895386,0.0573852319121566,0.0678663642428857,0,0,0,0,0,-0.103825910451027
EOS,0,0,0,0,0,0.269431051734047,0,0.33607089693983,0,0,0.155298442277547,0,0,0.109927635986824,0,0,0,0,0,-0.139999324200572
LTC,0,0,0.519433307063309,0.521773271725735,0.0550961471074977,0,0,0,0,0,-0.0512744542632004,0,0,0,0.0292704034573328,0,0,0,0,0
XLM,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.138336651062843,0,0,0.238380772196506,0.273075974289944,0,0,0,0,-0.0668039209895706
ADA,0,0,0,0.377891420524841,0.101054488786037,0,0,0,0.0684757122968595,0,0,0,0,0,0.434938422720888,0,0,0,0,0
MIOTA,0,0,0,0,3.46944695195361e-18,0.269988953831816,0,0,0,0.488707312856321,0.448267583496744,0,0,0.00454510700948987,0,0,0,0,0,0
TRX,0,0,0,0,0.0463797770408361,0,0,0,0.263030091383495,0,0.0576970692376181,0,0,0.0727463034681579,0,0,0,0,0,-0.214781291124149
NEO,0,0,0,0,0,0,0,0,0.606026370397581,0,0,0,0.469785691621566,-0.117130791572654,0.218130573263226,0,0,0,0,0.144517039197017
XMR,0.890933643126358,0,0,0.221677549923843,0,0,0,0,0,0,0.0231589039492732,0,0.151235369353411,0,0.0798637880445045,0,0.505440754329727,0,0,0
DASH,0,0,0,0.173560589417731,0,0,0,0,0,0,0.224136182158504,0,0,0.178550126667717,0,0,0,0,0,-0.025122857439608
ETC,0.560060517024218,0.816197362122055,0,0,-6.93889390390723e-18,0.149647381879177,0,6.93889390390723e-18,0,0,-0.232243898360648,0,0,0,0.0274350899207165,0,0,0,0,0
XEM,0,0,0,0,0,0,0,0.689456165480915,0,0,0.080276982166738,0,0,0.245609158899076,0,0,0,0,0,0.0841739738306964
BV010082.Index,0,0,0,0.0224245965941115,0,0,0.00355502672380031,0,0,0,0,0,0,0,0,0,-0.133731819747655,0,0,-0.0201052034567333
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,0,0,0.0290525155898093,0,0.0300243791174791,0,0,-0.0128168896651383,-0.0592389921811543,0,-0.00511925389605727,0,-0.0288523923395524,0.0112738522824804,0,0,0,0,-0.0871186803864041
VIX.Index,0,0,0,-0.279981954334358,-0.109611554583632,0,-0.397779652845777,0,0.504749893233347,-2.48884163359864,0.537985239833923,0,0,0,0.503525712758514,0,0.0559704500556325,0,0,0
