,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.215171009174533,0,0.213693606268838,0.0777169885188872,0,0.157869949263977,0.501660007524915,0,-0.062063641474284,0,0,0,0,0.0169589742871748
ETH,3.41665153395399,0,1.21264866861185,-0.713801308410719,-0.374171996664397,1.11295561682791,-2.77555756156289e-17,-2.1384029402199,-0.113093133784138,0.315879542634596,2.59596744064959,-0.338052729124042,0,0,0.27921002727028
XRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTC,0.762310914310143,-0.0428106997931656,0.0770376162228018,0,-8.67361737988404e-19,0,0,0,0,0.0218274930256376,0,0,0,0,-0.0123629161604306
XEM,2.97321285693075,-0.813230792151748,0.663402064727431,-0.785323849642641,0,0,0.349223108106279,-1.43838461693787,1.23797947633201,0,0,0.6747744020783,0,0,-0.29844799246752
DASH,0,0.123513021484259,0.190276863343257,0.232157494144711,0,0,0,0.127910824443705,0.0846374741298349,0.000413426422826191,0,0,0,0,-0.0708842451481477
DOGE,0,0.169421169832063,0.249315740577732,0.337732895667422,0.0352666654625172,-0.374619991561408,0,0.0901087092044568,0,0,-1.03591869729072,0.262735118384535,-3.24759738287857,0,0
XMR,1.0407556216709,-0.347440497841273,0.372106631370001,0,-0.140678155529888,0.200199187743217,0,0,0,0.00521086293097539,0,0,0,0,0
XLM,0,0,0,0,0.141823532105051,0,0,0,0,0,0,0,0,0,0
DGB,0,0,-0.119321345235043,0,0.0610112368176322,0,0.341845663931756,0,0,0,0,0,0,0,-0.055066917324623
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0624223533363729
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123615431057159
DXY.Curncy,0,0,0,0,4.2351647362715e-22,0,-0.0116813370698798,0,-0.00685366526889574,0,0,0.0627966169251436,0,0,0
SPX.Index,0,0,0,0,-0.00108141980938985,0,0,0,0,0,0,0,0,0,-0.0642195922225258
VIX.Index,0,0,0,0,0,0,0,0,7.33519996514761e-05,0,0,0.444942821832019,0,0,0
