,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.0261557535887548,0,0.0701248155543476,0,0,0,0.120274142445958,0.024971264489584,0.10200185066958,0.111035501314486,0,0,-0.0834934189613225,0,0,0,0,0.0123764321973005
ETH,0,0,0.204106324422519,0.274921989331752,0,0,0.0245714953245224,0,0.301894913587023,0.0977059525553529,0,0.159732729939599,0,0,0,0,0,0,0,0
XRP,0,1.02140993237832,0,0,0,0.596691028865178,0,0,0,-0.183867538405985,0,0,0,-0.324108010293049,0,0,0,0,0,0
BCH,0,0.0304346410547562,0,0,0,0,0.299398117238667,0.201209803044479,0,0.0162005098373424,0.0825015994068049,0,0,0.448457319496535,0,0,0,0,0,0.0086783572289602
EOS,0,0,0.0288204126057111,0,0,0,0.24794158340481,0,0,-0.00113635040232266,0.0749707317169879,0.541190249040759,0,0,0,0,0.327595555472,0,0,-0.0581749256586963
XLM,0,0,0.27514007903344,0,0,0,0,0.511742222585815,0,0.0229023853854907,0,0,0,0,0,0,0,0,0,-0.0264446120088803
LTC,0,0.110018133646098,0,0.157013197728775,0.12477477571927,0,0,0,0,0.0328883219297189,0.244503953051578,0,0,0,0,0,0,0,0,0
ADA,0,0.137018894893656,0.0499416089354549,0,0,0.345019403528086,0,0,0,0.0476534783241114,0.32287129871539,0,-0.00181593797000376,0,0.103359035871697,0,0,0,0,0
XMR,0,0.440618401614122,-0.0689727690329249,0,0,0,0,0,0,-0.170075571486731,0,0.123425033835031,0.497264354187977,0,0,0,0,0,0,-0.0619233497483301
TRX,0,0,-0.0962722064309872,0.183708814471927,0,0,0,0,0,0,0.347870258032763,0.820172796584595,0,0,0,0,0,0,0,-0.0511326103194257
MIOTA,0,0,0,0,0.0312041834978062,0,0,0.311558870552976,0.0754141739545839,0.0223665350007299,0,0,0.192164260777961,0,0.201887165475758,0,0,0,0,-0.0797048981857449
DASH,0.162356368276124,0.517363584811759,-0.0452705716671868,0,0.498333482001851,-0.0396828358179681,0,0,0,0.0138207676326922,0,0,0,0,-0.270622499301469,0,0,0,0,-0.0132366080721062
BNB,0,0.0613613122791127,1.38777878078145e-17,0,0,-0.0529263907753987,0,0,0.206066622481757,0.119063351120018,0.182399025820386,0,0,0,0.218501603127414,0,0,0,0,0.0460179356123681
NEO,0,0.183131948641889,0,0.124690416392102,0,0.147983042046241,0,0,0,8.67361737988404e-19,0.275605456722174,0,0,0,0,0,0,0,0,-0.0418299918967281
ETC,0,0.31059237751379,-3.46944695195361e-18,0,0,0,0,0,0,-0.0385347796425878,0.255237748144788,0,0.151951324101332,0,0,0,0.383749278891,0,0,-0.106535756491387
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125866069804682
CVIX.Index,0,0,0.0559655433877186,0.0957723127575631,0.407648446643732,0,-0.366456632716351,0,0,0.0253752756906981,0.0340343548695224,-0.392248612499469,0,0,0.312446206284548,0.128895339341772,0,0,0,0.0872772303657582
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0887757545991925
VIX.Index,0,0,-0.182202454677888,0,0,0,0,0,0,-0.219930838597348,0,0,0.0243580469008345,-0.196805164615369,-0.285434627391628,0,0,0,-6.57004475675674,0
