,BTC,ETH,XRP,LTC,DASH,ETC,XEM,XMR,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0,0.0611834445041593,-0.00345641676181033,0,-0.0988681603701282,0,0,0,0,0,0,0,0,-0.0253505459481498
ETH,0,0,-0.179116639489637,-0.0583833433352305,0.543188812987868,0.200108621756632,-0.153370022692786,1.03857072538781,0,0.0148732404562984,0,0,-0.0633128920268154,0,-0.331250230227312,0,0,-0.104985470482659
XRP,0,0.145437885129721,0,-1.73472347597681e-18,0.113405661117132,0,0,0,0,0,0,0,-0.00766348330394959,0,-0.0490186282034732,0,0,-0.134405567049985
LTC,0,-0.503630741153111,0.320033953441706,0,0.0150775281191812,-0.123160245862263,-1.38777878078145e-17,0,-0.171303773005079,0.613633856747246,0.873369017701172,-0.0834922942852119,0,0,0,0,0,0
DASH,0,0.460225944066002,0.0971550422826804,0,0,0,0,0,0,0,0.192716125619505,0,-0.0378889753825122,0,0.140994201845523,0,0,0.0372052916151944
ETC,0,0.241177227082679,0,0,0,0,0,0,0,0,0,0,-0.0529011317595553,0,-0.502925892195671,0,0,0
XEM,0,0,0,0,0.197557552412785,0,0,0,0,-0.321550871923856,0,0,0.104215808992049,0,-1.06365436234691,0,0,-0.452353465091032
XMR,0,0.520935037376921,0.200048096371213,0,-0.121896589536253,0,0.0633987674738633,0,0,0,-0.0363765946522908,0.149109010628949,0.0498419437608022,0,0.240690121602484,0,0,0.0787466303232058
ZEC,0,0.158365830917789,0.0685950218516424,0,0,0,0.141526438636599,0.316906088403395,0,0,0.144859336587298,0.192343874524828,0,0,0,0,0,0
DOGE,0,0.199513190277148,0,0.0805759708290114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XLM,0,0.0579652615992626,0,0.314341827112836,0.174810625292556,0,0.0103902136117626,0,0.210879399493501,-6.93889390390723e-18,0,0,0.0397305502507629,0,0,0,0,0.0253547141440914
NEO,0,0,0,0,0,0,0,0,0.104291143492899,0.0329167840813902,0,0,0,0,0,0,0,-0.177956583172189
DGB,1.98884703295578,-0.102519829493474,-0.300582234533855,-0.685784393311724,-1.18895356485324,-0.185191075591502,0.642975530163052,0.726358295599945,-0.84324042410585,0,0.868718626322462,0,0,2.57412487691497,1.18569600117235,0,0,1.10064040819495
BV010082.Index,0,-0.000493231296066977,0,0,0,0,0,0,0,0,0,0,8.08103017708507e-05,0,-0.0863074964878971,0,0,-0.150201283261107
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,0,0.0139189529367574,0,0,0,-0.0115906004441338,0.00855063100588601,0,-0.00129353001009342,0,0,0,0,0,0,0,0.0189421279172978
SPX.Index,0,0,0.00619070704580857,0,0,0,0.00493304210414134,0.00957316465929449,0,0.00111630708775016,0,-0.00877974690245882,0.00127437931725068,0,-0.0194554300963495,0,0,-0.0408284866682778
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
