,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.798302669332812,-0.0414176865974826,0,-0.0278040282065776,-0.00417492713197412,0,0,-0.0202138933678436,-0.00120859964896396,-0.0585808169782965,0,0,0,0,0.0301571984440807
ETH,0,0,0.0859360287103378,0,0,0.29111768304498,0.237220239801916,0,0,0,0,0,0,0,0,0,0,0
XRP,0,0,0,0,0,0.151006162570819,0,0.030006545936136,-0.128495507426916,0.395663152007871,0,0.00209274615606324,0.0216729673970147,0,0,0,0,-0.0465939336856354
LTC,0.458720429432586,0,0,0,0,0,0,0,0,-0.0778385368359984,-0.0136578674006584,-0.00363676297348912,0,0,0,0,0,0.00804769398507788
XMR,0,0,0,-0.879646986327874,0,0,0.504306415027691,0.263312781163534,0,0,-0.216053119424602,-0.00789588500157339,0,0,0,0,0,-0.0359294800667689
ETC,0,0.213044343548092,0,0,0.0370524965134803,0,0,0.0999405170443205,0,0.390917789418872,-0.0927223993739208,0.00856753313618642,0,0,-0.158053222744827,0,0,-5.42101086242752e-20
DASH,0,0.167447907414358,0,0,0.265251044583689,0,0,-3.46944695195361e-18,0,0,0,-0.0740713933571927,0,0,0,0,0,-0.0222314330986933
XEM,0,0,0.0702463961260655,0,0.181999011104814,0.349893575861123,0.190294991735821,0,1.1013163334117,0,0.109895181195761,4.33680868994202e-19,0,0,0,0,0,-0.184026979495628
DOGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XLM,0,0.44288636817226,0.257754133359853,-0.0991610673132121,0.119820595858289,0.0631816947375195,0,0,0,0,0.124223667366249,-0.0190148133951216,0.11088434606012,0,0.189812486595879,0,0,-0.0522395133351498
NEO,0,-1.27698755600184,0,0,-0.169282544008915,-0.29948493403994,0,0,0,0.788550224682224,0,0,-1.11930962904412,0,-0.721231854254384,0,0,0.116903289889495
ZEC,0,0,0,0,0,0,0,-0.329426695880238,0,-2.11610460207076,0,0,0,0,-0.528196295045009,0,0,0
DGB,0,0,0,0,0,0.124826183409968,0,-0.0212588882464891,-0.235820966202614,0.24336298537761,-0.151748615469665,1.0842021724855e-19,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0.0417538031038888,0,0,-0.0228628905296596,0.00565718754690802,0,0,0,0,0,-0.069297797118936
CVIX.Index,0,0,0,0,0,0,0,0,0,0,-0.00382610424416006,0,0,0,0,0,0,0.3250621138589
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0.000317069419183378,0,0,0,0,0,-0.0233627468577709
SPX.Index,0,0,0,0,0,0,0,5.76649901285768e-07,0,0,0,-1.29246970711411e-26,0,0,0,0,0,-0.0415978545522152
VIX.Index,0.0406809480919565,0.778414667129309,-0.99767391775728,0,-0.227356512911232,0.111651127612774,0,0.133358183522751,0.0552274770385016,0,0,0.00429153018638235,-0.195984776309164,-1.15599791554874,0.877225638339129,0,-2.77862066532511,0
