,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.077323306204216,0,0,-0.00174966338268145,0,-0.077662578303954,0,0,-0.298957894981608,-0.241428653219541,-0.0108299911231722,-0.317270902154461,0,0,0,0,0.0256265460248571
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XRP,0,0,0,0,0,0.130637980597244,0,-4.33680868994202e-19,0,0,-0.0185512562344266,-0.0372613524284495,0,0,-0.00622330805842441,0,0,-0.0576212309054602
LTC,0.284647107151807,0,0,0,-0.010307922771075,0,0,-0.00572458128432099,0,-0.0715111294404751,0,-0.00224553475110061,0,0,0,0,0,0.00195970850735882
XMR,0,0,0,0,0,0,0,0.58800282877024,0,0,0,0.0578308928440461,0,0,0,0,0,0
ETC,0,0.58985842704075,0,0,-0.048800838118816,0,0,0.132145730082523,-0.573167940210537,0,-0.0080347838429752,-0.0284183561923978,0.122128259106755,0,-0.114888094253421,0,0,0
DASH,0,0,0,0,0.134339252869293,0,0,0,0,0,0,-0.0284434524389306,0,0,0,0,0,0
XEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGE,0,0.531961419698948,0,0,-0.135154506440678,-0.125542490051592,0.354685525951333,0.11252597254219,0,0.660465821645573,0.0289488743688346,0.00571161179083375,0,-0.465942891564856,0.172958460447279,0,0,-0.069872721296098
XLM,-0.0944707671700466,0,0,0,0.0899197567793763,0,-0.199217630531079,0.082853699674979,0.231929435112813,0,0,-0.00416513770729897,-0.0487797217334167,0,0,0,0,0.0357321281281588
NEO,0,0,0,0,0,-0.169269705793127,1.73472347597681e-18,0.230594115543633,0,0,0,-0.0536205063282873,-0.339337813218762,0,0,0,0,0
ZEC,0,0.660445437762323,-2.75554172822456,0,0,0,0,-0.37958237386415,0,0,0,0,0.674043808536128,0,0,0,0,-0.294543729216685
DGB,-0.480669702290156,0.409796566512563,0.636559845071206,-1.52732115513463,-0.0695874187804025,-0.138435307619034,-0.179277851089813,0.0522668593042088,0,-0.398737195957271,-0.409266333036959,0,0,0,0.261053329486167,1.84314529946089,0,-0.000564785832780027
BV010082.Index,0.17305284584935,0.265607373168852,0,-0.369535708808482,-0.0990418083430093,0,0.114793435555926,0.0614772264597043,-0.169830783977939,0.15576019520388,0,0.00582479547677835,-0.0885465652652515,0,0.200004762032282,1.64486529816925,0,-0.107271361473493
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110124046110351
DXY.Curncy,0.0309469115209417,-0.0618941634177979,0.0582056938532205,0,0,-0.00987678439913152,-0.00886779227761219,0.00585218850174932,-0.00168977372745891,0,0.0194326724292546,0.00624924954974878,0.0279307319612497,0.0559256846943703,-0.0110682409184706,0,0,-0.00326824895194179
SPX.Index,0.00593486524662307,0,0,0,0,0,0,0,0,0,-0.0175810095372624,0.00156172545775419,-0.0263588443361381,0,0,0,0,-0.0421748044341657
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
