,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0328113404401872,0,0,-0.0440651911465304,0,0,0.0406574240959463,0,-0.00809495887140055,0,-0.0394633734200486,-0.0515395265778047,0,0,4.33680868994202e-19
ETH,0,0,0,0,0.0245926903246936,0,0,0,0,0.0790849499481663,0,0,0,0,0,0.124669694308864
XRP,0,0,0,0,0.000451596846019917,-0.155179196832664,0,-0.191777808858558,0,0.394670029039022,0,-1.45558253758053,-0.582340590392759,0,0,-0.128302781636441
LTC,0,0,0,0,-0.0165046928535885,0,0,0,0,0,0,0,0,0,0,-0.0129162795113013
XMR,0,0,0,0,0,0,0,0.228090553532564,0,0.241474782958608,0,0,0,0,0,0.105531934624286
ETC,0,0,0,0,0,0,0,-0.0846286381968347,0,0,-0.231715584355572,0,0,0,0,0
DASH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XEM,0,0,0,0,0,0,0,0,0.167352496577698,-0.0395763109910567,0,0,-1.28510434291962,0,0,-0.123846302735245
DOGE,0.730205693122611,0.0979074033128959,0.0602839705025474,0.145142756426128,-0.077255829587062,0.183162312845473,0,0.0416871271083348,0,-0.0457069959151407,-0.0126830421637743,-0.394310547726449,0.383352731073802,0,0,-0.0627463385695808
XLM,0,0,0.310832751459031,0,0.265949517544842,0,0,0,0,0,0.52077980122726,0,0,0,0,-0.273617248864007
DGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0,-0.169836417774143,0,0,0,0,-0.10545637868785,-0.103231799828671,0.0390131437625159,0,0,0,0,0,-0.0848276787057612
CVIX.Index,0,0,0,0,0,0,0,-0.123988831812358,0,0,0,0,0,0,0,0.0672568108179913
DXY.Curncy,0,0,0,0,-0.00294301057393553,0,0,0.0176161256288738,0,0.00186244167005914,0.0104641852714671,0.077809326605713,0.0911879259097594,0,0,-0.000195446115576645
SPX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0648545000114742
VIX.Index,0,0.130897022379475,0.160756737156178,0,0.0874310049672203,-0.511477264967405,0,0.0455231920042022,0,-0.252666555754345,0.0827561431888189,-0.42630373720734,0.205130015560434,0,-6.19895271964549,0
