,BTC,ETH,LTC,XRP,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0263866961057003,0.390322744839493,0,0,0.103264967556461,-0.0218682161809459,0,0.0799390253802324,-0.0301353615375734,0,0,0,0,0
ETH,0,0,-0.684482080095532,0,0,0,0.319749022049029,0.245803417970023,0.508546241662027,0.0050866801895321,0.593418553958262,0,0,0,-0.152018523598915
LTC,0.282619187669861,-0.158327660900593,0,0,0,0,0.123666248584488,0.0148708873952677,0,-0.0826974416610432,0,0,0,0,-0.345035393671443
XRP,0,0.0179963728168912,0.159517684431465,0,0,0.147673350344405,0,0.0167028977488371,0,0.0339683924862908,0.0632131160669995,0,0,-0.920041894036318,0.214081715986035
DASH,0,0,0,0,0,0,0.15926761014508,0,0,0.0752878245496618,0,0,0,0,0
DOGE,0.596979578883594,-0.0253359143406165,-0.316830500973945,0,0.0692462995675362,0,-0.196614828498856,-0.0358082691345642,-0.133278611730982,0.0515822273758178,-0.395242904766207,-0.23960736982195,2.40341331189249,0,0.256402048676518
XEM,0.646005255597914,0.270885435016256,0.279115128066028,0,0.276705059728561,-2.3154970039203,0,0.190011926305964,0.505655933206913,0.0963348414050091,-0.748489043931551,-1.01503914688866,4.58608539157719,0,1.42099876678765
XMR,0.286418464780547,0.195794084895853,0,0,0.130467262825436,0,0,0,0,-0.0294188744685474,0,0,0,0,0
XLM,0.20878473920775,0.12138481390132,0,0.0144494651420473,0.122815712169509,0.0533456723523552,0.131315522028573,0.0291187848375465,0,-1.0842021724855e-19,-0.249491019616159,0.576337379989009,0,0,0
DGB,-0.975129421531408,0,-0.0718953635438373,0,0.505395514396725,0,0,0,0.252790980159883,0,-0.401510545578348,0,0,0,-0.0988932930898713
BV010082.Index,0.403404643615728,-0.0251011798061649,-0.402443856704666,0,0,-0.591415745817793,-0.0849218941858177,0,0,0.0315227425956003,0,0.0316776703050898,0,0,0
CVIX.Index,0,-0.0334917215435571,0,0,-0.183162925458911,-0.23440663078248,-0.120930907558031,-0.106246609677997,0.709615207112337,0,0.254569873606247,0,0,0,0.368854038863833
DXY.Curncy,-0.0449301870700052,0,0.0426895270047648,0,0.0194836239058149,0.109779319746165,0.0439118485089056,0,-0.0482261360707907,-0.000603382485879746,0.0775635768052499,0.0471863248065174,0,0,-0.0280421518937254
SPX.Index,0.0334558690267742,0.0146400073445875,0,-0.025239240045345,0,0,-0.0226272162031482,-0.00932509802288084,0,0.016779235364887,0.0301169604866463,0,0,0,-0.0414616608679394
VIX.Index,-0.0928104165654782,-0.156000363527523,-0.17257853897907,0.60377421072394,0,0,0.106014136427517,0,0,0,0.0147510939550166,0.575562351663094,0,0,0
