,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.701262854092621,0,0.0794203781704364,-0.00319649131852499,0.00993763798467448,0,0,0,0,0,0,-0.0446895140925012
XRP,0,0,0,0,0.0325196910319522,0,0,0,0,0,0,0,0,-0.0774731314705616
LTC,0.507879624123825,0,0,0.00848412067549754,-0.0491195078605474,0.0204351485284349,-0.00402149492805381,0,0.0690555714306343,0,0.0392854226769043,0,0,0
DASH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0391679603131961
XLM,0,0.25796286473495,0,0.349240917448576,0,0,-0.217364263647055,0,0,0,0,0,0,0
DOGE,0,0.222886861716765,0,0,0,0,0,0.347435314414344,0,0,0,0,0,-0.0412914235990014
XMR,0,0,0,0,-0.319728235556538,-0.186919378914061,0,0,0,0,0,0,0,-0.102531303542587
XEM,0,-0.0668490828383104,0,0,0.070108545918831,0.266575445878882,-0.152415935036713,0,0,0,0,0,0,0.131865316767189
DGB,0,0,1.0918641314149,0,-0.129426797475925,0.0579998142321506,0.0351311829861161,0.0155764328480308,0,0,0,0,0,0.155745843312808
BV010082.Index,0,0.0867208300918624,0,0,-0.0117036754211799,0.0231896353666485,0,0,0.0345868030214362,0,0.14335413336578,0,0,0.00726840453758145
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,0.0757255201346884,0,-0.0343451335083745,0,0.014588667059702,-0.0361933795539694,0,0,0,0.068029171651687,0,0,-0.0287544929024196
SPX.Index,0,-3.3881317890172e-21,0,0,0,0.000810117076063453,0,0,0,0,0,0,0,-0.0798171458432966
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0
