,BTC,ETH,XRP,LTC,DASH,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.326700010718328,0,0.0209066367852734,0,0,-0.134061339267464,0,0,0.0693674740786815,-0.0691069180700202,0.152384921746054,-0.0331085957869359,0.172662055079594,-0.0357478354228412,0,0,0.207492102298349
ETH,-0.242028156264445,0,0,0,0.357607839029303,0.157963595864906,0,0.0260359464263804,-0.128154433638404,0,0.0968347237134777,0.18972593320419,0.0034246107919664,0,0,0,0,0.178330285667201
XRP,0,0,0,-0.312676173763716,-0.452441344673349,0.243460391625018,0,-0.761098025594621,0,0,1.75730097145605,-0.791771476682853,-0.182991791697296,0,0,0,0,-0.878631819303876
LTC,0,0,-0.118279614593859,0,0.432201078641809,0,0.527792597378359,0,-0.235275125623691,0.295970317793207,0.462779679418053,0,0,0,0,0,0,0
DASH,0,0,-0.0985775461768988,0.337842874886657,0,0,-0.0757640389139861,-0.129711996454502,0.637836172074778,-0.279957161856015,0,-0.297471564435199,0,0,0,0,0,0
XMR,0,0,0,0,0.103111815721136,0,0,0.0274273690093954,0,0,0,0,0,0,0,0,0,0
ETC,-0.630396503191184,0,0.0196265306714883,0.166030390251718,0,0,0,0,0.279549483330231,-0.161300883084259,0,-0.147627741956838,-0.0682449062109677,0,0,0,0,0
XEM,0,0,0,-0.0344291474992759,0,0.571532985397671,0,0,0,-0.418550602641515,0.203287021438813,-0.240715104906275,0.352130853606389,0,-1.13023380547637,0,0,0
ZEC,0,-0.248690978483566,0.0326196835408566,-0.108764200248495,0.198226170933208,-2.16840434497101e-19,0.577993411219849,0.0613420587184921,0,0.0628328102282369,0,0.555612055723506,0.0093499623210142,0,0,0,0,6.93889390390723e-18
DOGE,0,0.567627863538619,0.0914859346997285,0.394791971726803,-0.222986865117891,-0.131112572705786,-0.956464686635278,-0.319176674229863,0.939456913910205,0,0.12847155040534,-0.454934751658027,0.238597128111144,0,-2.38521301722331,0,0,0.424127918660767
XLM,0,0,0.359340442763701,0.118429992700053,0,0,0,0,0,0.266695465854135,0,0,0.164391538185726,0,0,0,0,0
NEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0,-0.103806158389377,0,0,0,0,0.458645955412968,0.385426147707557,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0,0.00412994835100817,-0.0369839809647581,0,0,-0.0161550503804191,0,0,0,0,0,0.0205315501418668,0,0,0,0,-0.126355049204698
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0.00204161222468102,2.16840434497101e-19,0.00642389112241086,0.00301866396579643,0.00287366309388716,0.0120204971467126,-0.0014473302862993,0,0,-0.00315191482368586,-0.00970891486292181,-0.00602303294733066,0,0,0,0,0,-0.0256443001747799
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
