,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.0290782601731981,0.263978878198566,0.0292212456532983,0.387043325778094,0.0191685193892931,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0,0.127049397495799,0.39230500235202,0.0791669239377075,-0.0467005689478876,-0.0372130983069909,0,0,-0.12159505537865,0.0260623540465348,0.142113861932593,-0.24461218938167,0.553294136744231,0,0,0
XRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTC,0.412270684836849,0,0,0,0,0.0832387817507614,0,0,0,0.421271080678666,0,0,-0.165595848919828,0,0,0,0,0.0447007935347833
XMR,0.850420982385638,0,0,0,0,0,0.101992205216985,0,0,0,0,0,-0.0888110238479815,0,0,0,0,0
ETC,0.420004491871052,0,0,0.0822748138976297,0,0,0,0,0,0,0.0657319448988898,0.224270633698792,0,0,0,0,0,0
DASH,1.17425159336171,0,-0.0482573755717016,0,0,0,0,0,-0.920432735646319,0,0.242977971039651,0.0365558246228821,-0.0604247773544349,1.47102276802689,0.0332910207689833,0,0,0.15418230418311
XEM,0.204843185093923,0,0,0.313257975150181,0,0,0,0,0,0.242068511182856,0,0,-0.147553756026921,0,-0.904285531485453,0,0,-0.183903324672169
DOGE,0.422620970567516,-0.0424788957751643,0,0,0,0.0421332793719431,-0.0195986134176173,-0.0364944611975964,0,-0.206279751298407,0.132974107442193,0,0.00613185233831042,0.571965278692154,0,0,0,-0.0607146218826997
ZEC,0,0,0.155006612378238,0.309413493089746,0,0,0.0921313707593452,0.0886951210807007,0,0,0.34180965355151,-0.0945140465119061,0.157810383623422,0,0,0,0,0.0801166974635088
XLM,0,0,0,0,0.101369034792457,0.17168433856557,0,0,0,0,0,0.111014781333475,0,0,0,0,0,0
NEO,0,0,0,0,0,0.0486741517908081,0,0,0,0,0.478627863339093,0,0.33590125043895,0,0,0,0,0
DGB,0,1.26040479954138,0,-1.34115950212178,-0.661336049737601,-0.183486454972898,0.388686993484905,-0.261834846002846,0,1.21989603595749,-0.50161452988723,0.43790690649752,0,0,-0.321740449206103,0,0,-0.312568917350482
BV010082.Index,0,-0.0110001389025985,-0.0318715274847867,-0.105932552784518,0,-0.113380036280653,0.099186238604088,0.01803188604507,0.328801357927688,0,-0.0497366720269409,0,0.0151779603749739,0,0,1.16012821971842,0,-0.0257625198071664
CVIX.Index,0,0,0,0,0,0,0,-0.0481892700918283,0,0,0.0480510254579228,0,0,0,0,0,0,0
DXY.Curncy,0,0,-0.0345455389570405,0.0219654464461492,0,0,0.027800846391925,-0.00706342562203057,0,0,-0.0201682489200029,0.00882504796385845,-0.00671681117839992,0.125837111729743,0,0,0,0
SPX.Index,-0.00677838787395855,0,-0.00560526165928093,-0.00255247338850833,-0.00255017170750246,-0.00878054310359157,0.00565890962191904,0.00981059433364976,0.0176793305027235,-0.0111654304426016,0.0142965253579162,0,0.0049593195607226,0.0618557125515015,0,0,0,-0.0516798922835229
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
