,BTC,ETH,XRP,LTC,ETC,DASH,XEM,XMR,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.220982552959788,-0.063460276085603,0.238583784448135,0.0278931352857476,0,0,0.0455943763974633,0.105996587904171,0,0.00903948358821691,0,-0.0928721221872916,0,0,-0.0837396380279587
ETH,0.894604536895106,0,0,0,-0.0903125777747444,0,0.32501146330088,0.343298915006804,0,0,-0.0222123948437311,0,0,0,0,0.337347259243187
XRP,0,0,0,0,-0.0167377601433127,-0.0203833754395107,0.056908730287684,0,0,0,0.051414552202857,-0.226419736830602,0,0,0,0
LTC,0.303334532314174,0.0442469806897381,-0.0132017661671685,0,0,0,0,0,0,0.0438756609361547,0.0485180965983607,0,-0.00110436975545189,0,0,0
ETC,0,-0.287748262330543,0,0,0,0,0,-0.632628019764044,0,0,0,0,0,0,0,0
DASH,0,0,-0.0896180901114534,0,0.00301397706110452,0,0.672750138444977,-0.160198514178989,0.056193705275772,0.246238124182684,-0.259264135111082,0,0,0,0,0
XEM,0,0.481766764798188,0.0654830472287419,0,0.0317840537139499,0.629893943938959,0,8.67361737988404e-19,0,-0.0529456576332139,0.165923030827688,0,0,0,0,0
XMR,0,0.28965870743194,0,0,0,0,0,0,0.0924530394575384,0,0.282591052962237,0,0,0,0,0
DOGE,0.535530765939416,0.0534950258522102,0,0,-0.00398172206860366,0.146933632509326,0,0,0,0,0,0,0,0,0,0
XLM,0,0.194007679617756,0.153848958142391,0,-0.0414371174797677,0.123344729150152,0,0,0,0,0.0508908661993116,0,0,0,0,0
DGB,0,0.404832457640133,0,0.744107025962439,0.0344808735852837,0,0.0618520108007288,0,0.0350015330954809,0,0,0,0,0,0,0
BV010082.Index,0,0.0234423979937277,0,0,0.0055708582336226,0,0,0,0,-0.151936261368324,0,0,0,0,0,0
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,-0.0277220833789337,0,0.0092334401487237,0,1.35525271560688e-20,-0.00801195552054379,0,0.00962163115743153,0,-0.00855843317532988,-0.00509958152070396,0.0423428718589629,0,0,0,-0.049148492299846
SPX.Index,0,-0.00494685868542827,0,0,-0.000846478297204496,0.00260483764876119,0,0.0108132666644229,-0.00180109751472651,0,-0.00238614239851043,0.0753399758378423,0,0,0,-0.054907747445051
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
