,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.508034028724525,-0.00588038889267574,0.121776374868727,0.103110220814703,0,0.0166079122316398,0.0131345099330685,0,0,0,0,-0.0152022447636592
XRP,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0434278684367532
LTC,0.785541870113604,0.151366001600643,0,0.0289259578753527,-0.0619395683264143,0.192409947307383,0.0221810937150651,1.73472347597681e-18,0,0,0,0,0,0.122601366214896
DASH,0,0,0,0,0,0,-0.171930701147958,0,0,0,0,0,0,0
XLM,0,0,0,0.133441292850303,0,0.130516781811502,0,0,0,0,0,0,0,0
DOGE,0.982877246722054,0,0,0.103482805583642,0,0,0.114423406542519,0.0272440752699959,-0.113109740014949,-0.64341991575941,0,0,0,0.0477619392122103
XMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XEM,0,0,0.226824177513652,0,0.141323163967256,0.504089861898184,0,0,0,0,0,0,0,0.188465443293437
DGB,0,-0.228737848002027,0,0,0,0,0,0.30856423159555,0,0,0.412407743856033,0,0,0.0350397853185982
BV010082.Index,0,0,0,0,0,0,0,0,0.0429166490678805,0,0,0,0,0
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0.0457686286504665,-0.0355061281642321,0,0.00911714478316659,0,0,0,-0.0141315275221316,-0.0151046451810694,0,0.0827479322307183,0,0,-0.0349919164821463
SPX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0794076226047122
VIX.Index,0.216362866404881,-0.340761459411432,0.0649054403339218,-0.144152694222097,0,0.334570550543359,-0.140922728629922,-0.188768919375399,0.0549992667282462,0,0,0,-7.76040893578107,0
