,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,DASH,MIOTA,TRX,NEO,ETC,BNB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.177382372695727,0,0,0.133675304804676,0.133437746095148,0,0,0,0,0.0127926298365885,-6.93889390390723e-18,-4.33680868994202e-19,0.00520972020697705,0,0,0,0,0,-0.0255018756444199
ETH,0,0,0.12179410371766,0.203217960059672,0.28206989137377,0,0,0,0,0,0.022993563813067,0,0.0919252098015413,0.166571988706994,0,0,0,0,0,-0.0672150496907061
XRP,0,0,0,0.117993047557268,0.117198860603308,0.0894093780080728,0,0.172434280102141,0,0,0.115390392252668,0,0.00143869483436687,0,0,0,0,0,0,0
BCH,0,0.28944802481352,0,0,0.141080074120123,0,0.411361126900892,0,-0.0501223416911749,0.0599986934084514,0,0,0,0,0,0,0,0,0,0
EOS,0,0.580216611604173,0,0,0,0.167341176450892,0,0,0,0.0838973777182207,0.131657990754425,0,0,0,0,0,0,0,0,0
XLM,0,0,0,0,0.057569565864581,0,0,-8.67361737988404e-19,0,-1.73472347597681e-18,0,0,0.406406453768187,0,0,0,0,0,0,0
LTC,0,0,0,0.217346655332593,0.197936852214274,0,0,0,0,0.00305398357516517,0,0.0816442229226631,0.265929817941232,0,0,0,0,0,0,0.0569708440236398
ADA,0,0,0.23559344557621,0.0546731162663529,0.0513263288259027,0,0,0,0.0621020618981266,0.0381541295839817,0,0.300729180613328,0.0829548105900219,0.0989187084462083,0.172111577579017,0,0,0,0,0.0228297840510767
XMR,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.210764782316056,0.36834326059279,0.603483896073319,0,0,0,0,0
DASH,0,0,0,0,0.300770216578337,0,0,0,0,0,0.0265059141984632,0,0.726829277184228,0,0,0,0,0,0,0.140684830462941
MIOTA,0,0,0.197504324160953,0,0.175888819636935,0,0,0,0,0.0801569481905949,0,0.78500982674371,0,0,0,0,0,0,0,0
TRX,0,0,0,0,0,0.0523241909833911,0.382145576246037,0,0,-0.0403490675830788,0.453417214834961,0,0,0,0,0,0,0,0,0
NEO,0,0.0545514735172,0.0759227717251045,0.108971598853678,0,0,0,0,0.280522894931618,0.3586581943829,0.138726946260027,0,0,0,0,0,0,0,0,-0.168667249004401
ETC,0,0.548541107578666,0,0.00833338677300119,0,0,0,0,0.0713041863076077,0,0.0899810735839208,0,6.93889390390723e-18,0,0,0,0,0,0,0
BNB,0,0,0,0,0,0.104008526312047,0,0.148234741819218,0.136530004948774,0.0756216431840837,0.0417387901577075,0,0.121315693632727,0,0,0,0,0,0,0
BV010082.Index,0,0,0.189200056371225,-0.047225557404228,-0.0679671924871909,-0.111510620409077,0,0.0556602545115071,0,0.110208819128887,-0.0222679407536435,0,-0.191681566054567,0,-0.00748957553472232,0,0,0,0,-0.163645641889499
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,0,0,-0.0060915720256747,0.0151880873305084,-0.0287472552347348,0,0.0172092419250635,0.012922511922461,-0.0125896485387753,0.0196957413837715,0,0,-0.018918634806793,-0.0228594040661704,0,-0.072801817698523,0,0,-0.0496941622700806
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
