,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0.0642570231097374,0.00112152728228834,0.275684034218009,0.17210054443416,0,0,-0.0215529583978823,-0.0998995608532922,0.204315582021029,0,0.112020873253115,0,0,0
ETH,0.665740317100835,0,-0.0558576028643123,0,-0.432957775383629,0,0.131326295562314,-0.0919938657165248,0,0.0606226139075298,-0.0361060607244471,0.0691210203931723,0,0,-0.0517967815326006,0,0,-0.0839156832576434
XRP,0,0,0,0,0,0,0.0407501018985425,0,0,0,0,0,0,0,0,0,0,-0.0615482013086306
LTC,0,0,0,0,0,0,0.259779369626289,0.0137147441410666,0,0,0.0848126067618503,0,0.0103944122507188,0,0.0507424744482518,0,0,0.063740582113014
XMR,0.461243286541433,0,0,0,0,0,0,-0.154012701733319,0.165756647295627,0,0,0.0248377842177524,0.0759161035505095,0,0,0,0,0
DASH,0.168183444893398,0,0,0,0,0,0,0.1914687426162,0,0,0.267291050982928,0,0,0.465992228334042,0.268058585927718,0,0,-0.0431397579394826
ETC,-1.73472347597681e-18,0.289790965132169,0,0.702316299334711,0,0,0,-0.0391609055602618,0,0,0,0.0724084588809667,0.0720385749830935,0,-0.0644961842300632,0,0,0
XEM,0.927968160229354,0,0,1.5490463928813,-0.0627311704511913,1.19456252627249,-0.759656042200562,0,1.53561155736952,0,-1.05857642684061,0.318067528280316,-1.07270200173136,-2.35360775616989,-0.92917081169868,0,0,-0.318118941607697
DOGE,0,0,0,0,0.149149153278858,0.098831506025183,0.129619969735394,0,0,0,0.0913554249278404,-0.00649420427779018,-1.38777878078145e-17,0.654370047223493,0,0,0,0
ZEC,0.128481747505275,0,0,0,0,0,0.199393433789509,0,0,0,0.351224407646012,0,0,0,0,0,0,0
XLM,-0.422399970549751,-0.118190691880273,0,0.55654092585789,0,0.395404871703182,0,-0.0367586060869364,0,0.287013372328952,0,0.125779713754685,0,0,-0.256555448693748,0,0,-0.00555044869815099
NEO,-0.284697048826263,0,0,0,0,0,0,0.228906859946442,0,0,0.765400902316998,0,0,0,0,0,0,-0.0596472782588163
DGB,0,0,0,0,0.400003021087962,0,0.262155284717277,0,0,0,0,0.0741838091530726,0,0,0,0,0,-0.14300322631644
BV010082.Index,0,0,0,0,0,0.0393889894344889,-1.73472347597681e-18,-0.0207412753643302,0.281657776299284,0,-0.0590310556897705,0,-0.0464512658627522,0,0,0,0,0
CVIX.Index,0,0,0,0,0,0,0,-0.0238859703973216,0,0,0,0,0,0,0,0,0,0.107784952887806
DXY.Curncy,0,0,-0.0680045821035487,-0.0220261756341396,-0.0113994049418843,0.0530206278642918,-0.00479369600579246,-0.0177764704918482,0,0,0.00193284799054437,0.00269879587015831,0,0.0826290501145586,0.0256555034851585,0,0,-0.020199949040932
SPX.Index,0,0,0.00602648606727023,0,-0.00857125581223213,0.0151067062861256,-0.00244601302411613,0,0,-0.0316063204605038,0,0.00910196284651287,0,0.0620878113914936,-0.0151902930637122,0,0,-0.0491391528801036
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
