,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.243781393204495,0,0,0.449423251162072,0.0503329799294363,0.0341242481398542,0,0,0,0,0,-4.33680868994202e-19
XRP,0,0,0.334199597639163,0,0,0,0.0946906235258319,0,-0.0627995771403773,0,0,0,0,0
LTC,0.124603292727888,0.366687793794448,0,0.069646381630445,0,0.483558711912599,0,0.0796849163979947,0.0379360177724292,0,0,0,0,0.109536873921019
DASH,0,-0.0707968109900119,0,0,0.449182631898379,0.222391120013283,0,-0.109495591873854,0.0483687308934469,1.20109958657579,0,0,0,0
XLM,0.0492172313758923,0,0.0097429460167833,0.0251626278005726,0,0.55467332485194,0,-0.0504029446472203,0.10923236238689,0,0.31439128557395,0,0,-0.0343820362926896
DOGE,0.754030218934828,0,0,0.0961245136713984,0.312231784194915,0,0.0276343634943379,0.0292938430052405,-0.0717185700709671,0,0,0,0,0
XMR,0,0,0,0,0.569916940903786,0,0,0,0,0,0,0,0,0
XEM,0,0,0,0,0,0.619685775526482,0,0,0,0,0,0,0,0
DGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0.135403580357065,0,-0.00561410520891853,0.0699008815875447,0,-0.141030935897761,0.0428655907179599,-0.037603426977019,0.0237337409025092,0,0.202074911776861,0,0,0.00854171835321747
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,-0.0134121359109076,0,0.0128619735464239,0,0,-4.33680868994202e-19,-0.0199180179385799,0,0,0.136428486934816,0,0,-0.0211096268608646
SPX.Index,0,0,0,0,0,0,0,0.00300112060520619,0,0,0,0,0,-0.0644261226661395
VIX.Index,0,0,0,-0.00574954362017212,0.00124425788367678,0,-0.00131327392040557,0,0,0,0,0,-8.04291658517186,0
