,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.552500591954417,-0.0842022035234316,0,-0.0573435561551668,0.00335597124609628,0,0,-0.0208502491668564,-0.00693592499727329,-0.116085482188528,0,0.0103736019035718,0,0,0.0437612664504854
ETH,0,0,0,0,0,0.213371804664788,0.172370779539479,-0.0638750629874005,0,0.181826576147222,0,0,0,0,-0.0854000102221485,0,0,0.0549257567923726
XRP,0,0,0,0.087486380744205,-0.0652245782958008,0.0623482171928707,0,0.0257618870973628,-0.192760480959274,0.395616599616538,0,0,0,0,-0.103471892915586,0,0,0.0226926553938407
LTC,0.651895947543931,0,0,0,-0.00520124451461948,0,0,0.00667692955566915,0,-0.0425140165977411,0,-0.00460174105549472,0,0,0,0,0,-0.00217087645959799
XMR,-0.60549714805849,0,0,-1.06387820941687,0,-0.104145495661177,0,0.620584267415682,0,0,0,-0.0709631159061575,-0.271857080202867,0,0.220520825721938,0,0,0
ETC,0,0.517134888875214,0,0,0.0260744484221947,0,0,0.0613051401288153,-0.304365786622071,0,-0.0463610096749889,-0.00198342094164778,0.0546456176743762,0,0,0,0,-0.00338098361400448
DASH,0,0,0,0,0.141666292411532,0,0,0,0,0,0,-0.0282044198579575,0,0,0,0,0,0
XEM,0,0,0,0,0.1268770509015,0.399690156122196,0,0,0.370246143586493,0.443467139618055,0.0925618103412785,0,0,0.0371766575342496,0,0,0,-0.0966321983813176
DOGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XLM,0,0.316246429542014,0.162883741815803,0,0.120158026358673,0,0,0.103538052641038,0,0,0.110506250021369,-0.0190100930017977,0.0838294030197914,0,0.132898904594449,0,0,0
NEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZEC,0,0,0,0,0,0,-1.99903819174414,-0.0118674742234896,0,0,0,0,0,0,0,0,0,-0.277060531400432
DGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0,0,0,-0.0229631771114326,0.0118219358527344,0.0373299742101752,0.0846094088613553,-0.134622525357915,0,-0.0277521733900206,0,-0.107082582641808,0,0,0,0,-0.0891193758767047
CVIX.Index,0,0,0,0,0,0,0,0,0,0,-0.016217312149534,0.000239061000469505,0,0,0,0,0,0.257980732846446
DXY.Curncy,0,0,0,0,0.00757317548319835,0,-0.000651681345948865,0.0107976845640908,-0.0282976598568717,0,-0.00636081590574106,0.00118147649353967,0,0.0306455237163577,0,0,0,-0.0175581859036036
SPX.Index,0.0577374260179521,0.0154490935376448,0,0,0,0,0.00077855846385847,0.00528497434335155,0,0,0.00149991678462582,0,-0.00542489600476117,0.00984207796249467,0,0,0,-0.0464081482494844
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
