,BTC,XRP,LTC,DOGE,DASH,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0209028451250609,0.101681334258713,0.0455213419998681,0.0739835487572135,0,0,0,0,0,0,0,0,-0.0162888125589564
XRP,0,0,-3.46944695195361e-18,-0.286439562043361,0.173182388977035,0.721725930241629,-0.102070681823389,0.438322021103772,0.457371423766879,0,0.561078872188184,0,0,-0.205104164145714
LTC,0,0.089663407353516,0,0.274392771531222,0.249959422128689,-0.322981402506942,0,-0.0165007037942503,0.172160909034009,0,-0.0696428553683323,-0.522912420115582,0,0
DOGE,1.23665592269943,-0.308403434901744,0.837582367272609,0,0,0.712518193930156,-0.174894904797116,0.248217490000112,-0.135853226473844,0,0.839430408248052,1.18289613873531,0,0.0487674382398826
DASH,0,0.178996615199997,0,-0.034226416519437,0,0.258720808165988,0.182221895429629,0,-0.10832778005284,0,0,0,0,0
XLM,0,0.589610179467533,-0.734230053914443,0.503199250959168,0.331186502306961,0,6.93889390390723e-18,-0.33201687102795,0,0,-0.517309858264781,0,0,0
XMR,0,-0.0841435361247154,0,-0.340760012897697,0.352840039150869,0.330609237519595,0,0.668110535862144,0.0439033540109553,0.93121462769714,-0.667498046615028,0,0,0
XEM,0,0,0,0.270657299222084,0,0,0,0,0,0,0,0,0,0.263708627904389
DGB,0,0,0.69250223704354,0.052788670554786,0,0,0.111525070898803,-0.531528086956222,0,0,-0.314110166060871,0,0,0.319470634473308
BV010082.Index,0,-0.0317297003668575,0.033999883197736,4.33680868994202e-19,0,0.00811766819860199,0.0654922060268337,0,-4.33680868994202e-19,0,0.155276512247921,0.112549510742567,0,-0.0775539521806169
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,0,-0.00384816593781194,0,0,0,0,0.00825916096437048,0,0,0.119374834453284,0,0,0
SPX.Index,0,0,0,0.00934792623007568,0.0239726054606142,0,-0.0114412073376581,0,0,0,0.0193579722596548,0,0,-0.088888115066604
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0
