,BTC,ETH,XRP,BCH,LTC,EOS,ADA,XLM,NEO,MIOTA,XMR,DASH,TRX,XEM,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.0319622712471525,0,0.0182411796491768,0.113638630842347,0.0393195977137437,0,0,0.115322955356533,0.166984517269837,0,0,0,0,0,0,0,0.0766443661345467
ETH,0,0,0.229003286253458,0,0.392328086607116,0,0,0,0,0,0.121174278882672,-6.93889390390723e-18,0,0,0,0,0,0,0,0
XRP,0,0.192482175535675,0,0.120722822306355,0,0.0498164610205154,0.0833218082242587,0.130658510118754,-6.93889390390723e-18,0.0786077810069911,0,0,0,0.21867789089262,0,0,0,0,0,0
BCH,0,0,0,0,0,0,0,0,0,0.251322053100808,0,0.148002775051909,0.00823164484147783,0.0359291133615616,0.218506113770266,0,0,0,0,0.0506928528681803
LTC,0,0.606084738927555,0,0.125478392052666,0,0.0344320227611365,0,0,0,0,0,0,0.0463011155307053,0.111662893878847,0,0,0,0,0,0.128981675467948
EOS,0,0,0,-0.104299277494787,0,0,0.643194346951396,-0.326623355105962,0,0,0,0,0.224460489449609,-0.556702436469906,1.27904352998703,0,0,0,0,-0.15224139630347
ADA,0,0,0,0,0,0.379958454402785,0,0.282734943835986,0.346866255434136,0,0,0,-0.154079214672288,0,0.277308074791928,0,0,0,0,0
XLM,0.110678028368582,0,0,0.32227049304091,0,-0.10540411165791,0.544004495406583,0,0,0,0.0241996708995578,0,0,0,0,0,0,0,0,0
NEO,0,0,0.0252898115170853,0,0,0,0,0,0,0.0632533529270524,0.0791029487346437,0,-0.0388479078523759,0.168069744244236,0.649679354737912,0,0,0,0,0.0931641741983982
MIOTA,0,0,0,0.0240221068625333,0,0,0,0.0879752704724105,0.481695753455369,0,0,0,0.0573085802395387,0.102915772909902,0,0,0,0,0,0.0864152520698645
XMR,0,0.252939426821197,0,0.289638059397516,0,0,0,0.0302777627733592,0.111241221251657,0,0,3.46944695195361e-18,0,0.0638671203144232,0,0,0,0,0,0.0569598834848514
DASH,0,0.106567799520462,0,0,1.73472347597681e-18,0,0.0811262038078731,0,0.204598891308352,0,0,0,0.0238764571736265,0.0866939051912925,0,0,0,0,0,0.255607034926763
TRX,0,0,0,0.390944960720672,0,0.309537410548194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284288106792343
XEM,0,0,0.694836344005601,0,0.0712363901271396,-0.219787395505984,0,0.0257783867798769,0.325373102486327,0.231069604516182,0,0,0.0540062170805936,0,0,0,0,0,0,0
ETC,0,0,0,0,0,0.0276185640094838,0.168857238851983,0.0302239255199061,0.650769973824631,0,0,0,0.0513845352882956,0.00111974571049891,0,0,0,0,0,-0.0458431839918082
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202132955515217,0,0,0,0,0,0,-0.0378983413570761
CVIX.Index,0,-0.131150538756227,0,0,0,-0.0314386115961263,0.0744108242043102,0,0.0358446504891025,0,-0.0349072514855837,0,-0.0113310629851197,0,0,0,0,0,0,0.0443057647346627
DXY.Curncy,0,0,0,-0.0384078267458948,0.00574660810423527,0.0177193062059692,0,-0.0228508697758288,0,0,0,0.0404019775862124,-0.0122316007908743,0,-0.00256590801378799,0,0,0,0,0
SPX.Index,0,0,0,0.0140166832247006,0,0,-0.0462027269582465,0.0287650271020035,0.034397096214705,0,0,0,0,-0.0494684682787606,0.0345666781336667,0.0728656758460424,0,0,0,-0.115807484051286
VIX.Index,0,0,0,0,0,-0.192283718343362,0,0,0.226557450000449,0,1.38777878078145e-17,0.533669599461176,0,0,0,0,0,0,-3.66096992284485,0
