,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.269359287046854,0,0,0,0,0.27538939174251,-0.0147747763795796,0.0604550127241126,0,0,0,0,0
XRP,0.450088060900054,0,0,-0.0500469106446839,0.365702305667308,-0.169528223146445,0.422699218673213,0,0.0280672342512645,-0.23153236047903,0,-0.314182169590245,0,0,-0.0948455327654601
LTC,0.279399494603032,0.192116748908085,0,0,0.119251997374189,0.238197326564739,0,0,0,0.0832742434141654,0,0,0,0,-0.0863440853407212
ETH,-0.688464807261271,0,0,0,0.186476151654931,1.31397591533205,-0.24456220428401,0.244047876284375,0.336624497149091,-0.262770332205959,0,0,0,0,0
DASH,0,0,0.143940007962783,0,0,0.461835591014957,0,0,0,0.0138870452715859,0,0,0,0,0
DOGE,0,0,0.475333829805245,0,0,0,0,0.075143703216777,0.0369877732891466,0.108920247828048,0,-0.15799792411242,0,0,0
XLM,0,0,0.270776171494353,0,-0.296908406523741,0,0,0.0724848321124906,0.0366674842059636,0.101091215501813,0,-0.363515879459821,0,0,0
XMR,0.449451738943171,0,-0.176488896911862,0.058853051872012,0,0,0,0,0.0695678647696289,0,0,-0.268390066419858,0,0,0
DGB,0,0,0,0.124109886513977,0,0,0,0,0,0.246916534143992,0,0,0,0,0
XEM,0.213739095903942,0,0.120671592513484,-0.0952879695765418,0.222524735953425,0.93739213538692,0.325400017005859,-0.451788891225854,0,0,0,0,0,0,0
BV010082.Index,0,0,0,-0.00464782336650573,0,0,0,-0.0676101297998828,0.0289441272799853,0,0,0,0,0,0
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,-0.00365731511021887,-0.0118541776407718,-0.00873575173782317,0.00711552554710156,-2.16840434497101e-19,0,0,0,-0.00659476090819935,0.0172816026786697,0,0.109584140561192,0,0,-0.0153356079589196
SPX.Index,0,0,0.0199976172370285,-0.00526021714234937,-0.0108159858086236,0,0,0,0.00514352494536357,0,0,0.0372005597402088,0,0,-0.0750468497217075
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
