,BTC,ETH,BCH,XRP,LTC,DASH,XEM,XMR,MIOTA,ETC,NEO,ZEC,XLM,EOS,BAT,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.127211726969621,0,0,0,0,0.0451254892397942,0,0.0036514865203085,0.0874301592383578,0,0.082935792774301,0,0,0.124679080909743,0,0,0,0,0.0231193705627245
ETH,0,0,0,0,0.142161543474207,0,0.344963682419012,0.0395414269595447,0.157416445128712,0,0.054621783715231,0,0,0,0.0651772381701926,0,0,0,0,0.0371032436259168
BCH,0,0,0,0.139711416757332,0.208873209560517,0,0,0,0,0.0796843015455322,0.20290964602277,0,0.447440656654695,-0.0551275336259086,-0.227802304361409,0,0,0,0,-3.46944695195361e-18
XRP,0,0,0.134024929154443,0,0,0,0.12015318755725,0,0.0680931820306812,-0.18657769334538,-0.00680713193157227,0,0.432477307739875,0,0,0,0,0,0,0
LTC,0,0,0.0791425143600095,0.0812287717480696,0,0,0.175035705934196,0,0,0.579508268757698,0,0,0.0494415104932067,0,0.15002321494896,0,0,0,0,-0.0270265796056255
DASH,0,0,0,0,0,0,0,0,0.0612841211207904,0,0,0.577445478443858,0,0,0,0,0,0,0,0
XEM,0.369806903122341,0.170160008025039,0,0.125296494032511,0.263317862565291,0,0,0,0.12639249230979,-0.24053463692958,-0.0381799248474003,0,0,0,0.0637628006669142,0,0,0,0,0
XMR,0,0,0,0.327537101049013,0,0,0,0,0.0106201312562606,0,0,0.445099149677556,0,0.0544253155062993,0,0,0,0,0,0
MIOTA,0,0.694711681059448,0,-0.22203797000069,0,0.349376457823539,0,0,0,0,-0.277124586491907,0,0.195985547883831,0.571616167118477,-0.21517585004185,0,0,0,0,0.53355192147622
ETC,0,0,0,0,0.594039266662218,0,0,0,0.228470344676097,0,-0.0326252176957869,0,0,0,0,0,0,0,0,0
NEO,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.670405789071272,0,0,0,0,0,0
ZEC,0,0,0.093462142262566,0,0,0.443268298950167,0,0.0308386799084813,0,0,0,0,0.426799800844424,0.049486061156762,0,0,0,0,0,0
XLM,0.28961085145123,0,0.146618583172691,0.370328353280279,0,0,-0.211190391611282,0.104983839120082,0.0849100371192886,0.159177510631348,0,0.128970273429259,0,-0.00459466310303352,0.163176690348812,0,0,0,0,0
EOS,0,0,0.0729594663631856,0,0.0302928978378792,0,0,0.0452850894910911,0.148665595570003,0,0.20596707795014,0,0,0,0.336713885068566,0,0,0,0,0
BAT,0.922611045810642,0,-0.338947633979811,0.458017984259868,0.0771575041492693,0,0.263445302604739,0,0,0.173481951003176,0.129845907986799,0,0,0.0231039557999422,0,0,0,0,0,0
BV010082.Index,0,0,0,-0.00406794184555012,-0.0147241645136432,0,0,0,0,0,0.00567949258458256,-0.0129979455122146,0,0.0114843288737158,0,0,0,0,0,-0.112291045701161
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,0,0,0.00787928717272153,0,-0.0166696379127638,0,0,0,-0.00321458005163624,0.00181029390223555,0,0,0,0,0,0,0,0,-0.0103110449598017
SPX.Index,0,0,0.000379811644259151,0.00546845889786952,0,0,0,-0.00715724922567688,0,0.00353248028301868,0.000973372080033145,0,0,0,0,0,0,0,0,-0.0450693963617054
VIX.Index,0,0.315436282574339,0,0,0,0,0,0,0.134752649651726,-0.145998152620506,-0.0278087067817266,0,0,-0.182143207359788,0,0,0,0,0,0
