,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.0298318399527379,0,0.0161966751061242,-0.0404669669773329,0,0.0549433420006545,0,0,0,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0.0228601265611398,0,0,0,0,0,0,0,0.096003683888045
XRP,0,0,0,0,-0.0447784171389356,0.220726990109126,0.690878045654479,-0.0821138702198493,0,0.369965794375337,-0.122003763996468,-1.12540314201758,-6.93889390390723e-18,0,0,-0.0871026556781046
LTC,0,0,0,0,0.0169671921124213,-0.0176349005778262,0.0497086842998796,0.0470750863633591,0,0,-0.0359728827184066,0,0.0695649426604226,0,0,-0.0707174932141223
ETC,0,0,0,0,0,0,0,-0.1208384515104,0,0,0,0,0,0,0,0
XMR,0,0.376663091299768,0.309788877326895,-0.30004462846632,-0.068342713794097,0,0.485134370469818,0.36211053689217,-3.02387520918533,0.378730744988285,0,-1.89667990360872,1.43892992090629,0,0,-0.265268324841084
DASH,0,-0.147087947474721,0.252513719116745,0,0,-0.0399021004541563,0,0.0491632598241706,0,-0.150432542667332,0.134124599193592,0,0,0,0,-0.0313792664329467
XEM,0,0.415276331792842,0,0.883878862217143,0,0,0,0,0,0,-0.0589337587366494,0,-1.20063751078466,0,0,0
DOGE,0,0.117835586379123,0,0,-0.0079438062329299,-0.123717266092381,0.269542900713196,0.123586609955191,0,0.0367913005412579,0,-0.51845810213623,0.580409745417012,0,0,-0.1126572023296
XLM,0,0,0.249364667208235,0,0,0.252271816962905,-0.47153849623104,0,0,0,0.016375573485259,0,0.521000608526231,0,0,-0.289192346097886
DGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0,-0.207252491240208,0,-0.00832661431722183,-0.0548862303121776,0,-0.0129021537217931,0,0.0558372572555685,0.0551715772150163,0,0,0,0,0
CVIX.Index,0,0.0496852531577065,-0.0780715114013935,0,0.0128513005177376,0,0,-0.142693709482085,0.120514920781963,0.0343154117669931,0,0,0,0,0,0.181456601221109
DXY.Curncy,0,0,-0.0098450194009921,0,0,-0.00487715255057421,0,0.0114682797634192,0,0,0.032938449369573,0,0.0859874256706501,0,0,-1.0842021724855e-19
SPX.Index,0,0,0,0,-0.000876061008799357,0,0,0.00743660205849651,0,0,0,0,0,0,0,-0.0825761013100778
VIX.Index,0,0,0.256087036958017,0,-2.16840434497101e-19,-0.0237411913935199,0,0.0873635661384897,0,-0.0826665487992456,-0.0434379302788403,0,0.0490970168946553,0,-4.71677398528626,0
