,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.306312435776447,0.0342716635329331,0.357659820182372,0,0,0,0,0.0337974764145562,0,0.0184157654412436,0,0,0,0,0
ETH,0,0,0,0,0.157757047730496,0.0177199718739086,0.259525655702515,-0.262442156685002,0,0.507448881590714,0,-0.271388867421092,0.0621135848907496,0,0,0,0,0
XRP,0,0,0,0,0,0.0959386286971201,0,0.121216294439109,0,0,0,0,0,0,0,0,0,0
LTC,0.524472965383835,0.456578813189642,0,0,0,-0.0245302432904595,-0.436933727700992,0.0321439460826612,1.09929753554758,0.028781427319187,-0.253700007129443,0.654224962898401,-0.317245409023148,0,0,0,0,0
XMR,0.668106320619001,0.345435732029393,0,0,0,0.0750712300364635,0.100486635176491,0,0,0,0,0,-0.205253964255233,0,0,0,0,0
DASH,0.736150413991921,0.202610588857219,0,0,0.146287911791053,0,0,0.540536290103034,0,0,0,0,-0.129223291193282,0,0.00470705834721676,0,0,0
ETC,0,0.182693298756978,0,0,0.0628396939431344,0.267610333784622,0,0,0,0.0792835021760557,0,0.163056192011845,0,0,0,0,0,0
XEM,0,-0.132359475045438,0,0.453090232022648,-0.411801089245619,0.24654059959331,0.243882585174454,0,0,0,0.156877853152228,0,-0.220045777473231,0,-0.316089526640105,0,0,0.11113329977627
DOGE,0.230623027904133,-0.0945846414665373,0,0.170006195195571,-1.73472347597681e-18,-0.137948711810516,0.216071768351225,0,0,0,0.108301976746459,-0.237145223833783,0,0,0,0,0,-0.01807094165209
ZEC,0,0,0,0.3666699749477,0,0.144519440569157,0.0560288670518397,0,0,0,0.200650048333612,0,0.0952499856238443,0,0,0,0,0
XLM,0.036615097101322,0.258921297819851,-0.141793604453585,0,0.113304136434307,0,0,0,0.373689456583765,0,0,0.312526487367427,-0.0485787155402546,0,0,0,0,-0.194607316445961
NEO,-0.517710375159243,-0.674513502061984,0.497089662818709,0.52137438891132,0.270747730282472,0,0.522499040819651,-0.0446964116020509,-0.59298707521382,-0.254235926484857,0.570864569263431,0,0.398525457238754,-0.45097197485104,0,0,0,0.137112256896202
DGB,0,1.09661197152418,0,0,-0.328667675844401,-0.164297395559789,-0.184701691643513,-0.200735626638303,0,0,-0.146740213321707,0.525577388176981,0,0,0,0,0,0
BV010082.Index,0,-0.0870699619395126,0,0,0.0182949648293093,0.0765351173314218,0,0.0656411775650527,0,0,-0.00644491451065561,-0.128855833184604,0.0313700820702274,0,0,0,0,-0.0677482431802996
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,0,-0.00790415504743988,0.0346729965117778,0,0.021356929388513,-0.0123178455673154,0,-0.0345097197347065,0,0,-0.0274759138354832,0.000293876537975165,0.0950059560031265,0,0,0,0
SPX.Index,0,0,0,0,-0.00025422344786259,1.35525271560688e-20,0.00202846893654835,0.000805081491667001,0,0,0,0,0,0,0,0,0,-0.0665184996920189
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
