,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0.0620655008435166,0,0.268848209428602,0,0,0,0.0639692427237256,0,0.00128671428184731,0,0,0,0,-0.0700155121650746
ETH,0,0,0,0,0.372035359773355,0.165372195727622,0,-0.0187962281312454,0,0,0,0,0.0333567468261493,0,0,0,0,0
XRP,0,0,0,0,0,0,0.333482249835686,0.134731322646124,0,0,-0.141432688641093,0.10203567729135,-0.0974395202158192,0,0,0,0,0
LTC,0,0,0,0,0,0.0686195546530068,0.0356087638697675,0,0,0.202660746343011,0.0502207163057993,0,0,0,0,0,0,0
XMR,0.242271413157223,0.399860583962237,-0.119040011971605,0.0261256129842692,0,0,-3.46944695195361e-18,0,0.642393717188854,0,0,0.00821228736236536,0,0,0,0,0,0
ETC,0.426674890123741,0,0,0.0458059354249057,0,0,0,0,0,0,0.0568181032312743,0.243429520902959,-5.42101086242752e-20,0,0,0,0,0
DASH,0.673399932052696,0,0.00443348966851762,0,0,-0.0942222890622051,0,0,0,0,0.174088080249439,0.0996893320289438,-1.73472347597681e-18,0.828410653825673,0.428276388792838,0,0,0.220806169081961
XEM,0,0,0.0844875158187811,0.265312130347583,0,0,0,0,0.55344346787105,0,0,0,-0.0484942108149725,0,-1.02599136184142,0,0,-0.165464076989249
DOGE,0.319142815144484,0,0,0.17407084289855,0.0969992927312862,0.00954458972072578,0,0.0648532943619747,0,0,0,0,-0.0531688940674977,0.28311260948871,0,0,0,0
ZEC,0,0,0,0.388530365511424,0,0,0,0,0,0,0.378098581377168,-0.111059511491444,0.194664479242201,0,0,0,0,0
XLM,0,0,0,0,0.303225176307377,0.110278513804092,0.0416506920586828,-0.108193082234481,0,0.386242964367287,0,0.115818850975303,-0.0857680890049938,0,0,0,0,0
NEO,-0.115465305868546,0,0,0,0,0.272013585758335,0,0.451767032447014,0,-0.40197144076939,0.529122286729305,0,0.341437819433724,0,0,0,0,0
DGB,0.530981031188796,0,0,-0.981249768738769,-0.202848291194542,0.228639306743153,0.269705984835656,0,0,1.39726541581956,-0.818659240217105,0.581136789934678,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,-0.0990808463384343,0.0663457664421422,0.0639897798768357,0,0,0,0,0,0,0,0,0,0
CVIX.Index,-0.176443001479628,0,0,0.0915345111588062,0,0,0.123930124413408,-0.100516359392856,0,0,0.089192106331151,0.000775508521700372,-0.0158645302437999,0,0,0,0,0
DXY.Curncy,0,-0.0227170682893611,-0.0261774180305862,0.0233527737807242,-1.0842021724855e-19,0,0.00542867831918503,-0.0265604272132052,0,0,-0.00154871189764113,0.00258840876943651,-0.00160990888353694,0.16134986347348,0.062786544830176,0,0,-0.0205605899357145
SPX.Index,0,0,0,0,0,-0.0123341561575966,0.00920715961126673,0.0150777740717185,0,0,0,0.00229371866861819,0,0.035863692901016,0,0,0,-0.0422172393321388
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
