,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.73570429135804,-0.0121637335019618,0,-0.079786812312641,-0.0291378690680964,0,0,-0.0329332200559673,0,0,0,0,0,0,0.00712515493804972
ETH,0,0,0.103552001620493,0,0,0.265920577799822,0.260280853522031,-0.0530448507974261,0,0.109148486415742,0,0.00203880512240979,0,0,-0.0524937255861125,0,0,0.0144117766110684
XRP,0.132238665523263,0,0,0,0,0.224222590819703,0,0.0310240740300364,-0.0607211388648923,0.381862203707272,0.0112104440742259,0,0,0,0,0,0,-0.0503555825597886
LTC,0.637125301582473,0,0,0,0,0,0,0.01335863899966,0,-0.067179459024153,0.00362640549314986,-0.00467263148122985,0.0107187689779545,0,0,0,0,0
XMR,-0.806327471596636,0,0.0424493382503115,0,0,0,0.239619277380826,0.277308953885123,0,0,-0.183817257764985,-0.0246016154777214,0,0,0,0,0,-0.0286658101583824
ETC,0,0.328030370291404,0.20952199347111,0,0,0,-0.174925602225501,0.140625278696182,0,0,-0.0355885781762247,0.00591145165831363,0.51166892800069,0.278428917783094,0,0,0,-0.039717205212903
DASH,0,0,0,0,0.2261522969046,0,0,0,0,0,0,-0.0845464999141687,0,0,0,0,0,0
XEM,0,0,0,0,0.52212634399039,0.142182412158191,0,0,0,0,0.079868491216639,-0.000221372620410882,0,0,0,0,0,0
DOGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XLM,0,0.641235454253819,0.433584972438783,-0.107074090502134,0,-3.46944695195361e-18,0,0,0,0,0.0507133882349139,-0.0215761661461259,0,0,0.0336772048087551,0,0,0
NEO,0,0,0,0,-0.935096175949981,-1.50308967266686,-0.409854323300936,0.588357050986076,0,1.56519186716235,0,0.0621100228045265,0,0,-0.62697557740855,0,0,0.202673714308329
ZEC,0,0,0,0,2.56766638281369,0,-5.91866589370433,-0.450273814092368,-0.11792672424646,-2.93891089637312,-0.180617348898768,0,0,0,-0.0799922167250732,0,0,-0.412929144766677
DGB,0.24708459807722,0.116766360329638,0,0,0.126645930977172,0.350664465969712,0.0345762368252093,-0.137314279868324,-0.359659231557772,0,0.0475588304063993,-0.0362308488130889,0,-1.19211713516424,0,0,0,-0.106973560921787
BV010082.Index,0,0.0960281590859846,0,0,0.0199943714822657,0.0420703083673511,0,0,-0.107896619314469,-0.100792867045968,0.00409173320826732,-0.00957131069906343,-0.195809180829293,0,0.120905346259071,0,0,-0.140958696254614
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,-3.94551706914107e-07,0,0,0,0,0,0.324947523146957
DXY.Curncy,0.0207651896903794,0,0,0,0,0,0,0.00502921897083852,0,0,0,0,0,0,0,0,0,-0.0244683485159176
SPX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415986228692161
VIX.Index,0,1.20445783956705,-0.161444381880829,0,0,0.315722500342092,0,0.012719101922663,-0.138980760707885,-0.739686057025683,0.072516663777599,-0.0447353734231736,-1.11308228560822,-4.25190492428737,1.08272245354598,0,0,0
