,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,-0.0229734472685138,0.0148474401430367,0,0.0698787424813481,0,0,0,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XRP,0,0,0,0,0.248165526577278,-0.0385374999536638,0.494477884581792,-0.0132863509386158,0.00676024376742344,0.262718010934097,-0.137786006740451,-0.943515801762051,0,0,0,0
LTC,0,0,0,0,-0.00952997002227807,0,0,0.0428944345623652,0,-0.0368152876261743,0,0,0,0,0,-0.0421825321160824
XMR,0,0,0.397434879067524,-1.08006263108831,0,-0.0651749750680872,0,0.355180168721637,-1.33990867550522,0,-0.0327215443200832,-0.305593181233795,0.577237928689859,0,0,0
ETC,0,0,0,0,0,0,0,-0.130927562669152,0,0,0,0,0,0,0,0
DASH,0,0,0.181773671442813,0,0,0,0,0.00478617673709554,0,0,0,0,0,0,0,-0.106081888746405
XEM,0,0.455605399972124,0,0,0,0,0,0,0,-0.0455617380010522,-0.164907542292342,0,-1.04472880348531,0,0,0
DOGE,0,0,0,0,0,0,0,0,0,0.0944122048703699,0,0,0,0,0,0
XLM,1.00849283621753,0,0.799924937012038,-0.844017777445522,0.0954196306397631,0.120001031616483,-0.506990212354289,0.150303600941191,-6.93889390390723e-18,0,0.30530711402371,0,0.617512222765439,0,0,-0.159626344230473
DGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0,-0.18655583085618,0,0,0,0,0,0,0,0,0,0,0,0,0
CVIX.Index,0,0,-0.0557937997087543,0,-0.0236580471961115,0.00802557726447309,0,-0.148340594068346,0,0.0705767818536995,0,0,0,0,0,0.218512405965717
DXY.Curncy,0,0,-0.0187551528659486,0,-0.00569474532631072,0,0,0,0,0,0.0210144277831896,0,0.0752705523012387,0,0,0
SPX.Index,0,-0.0101694387599876,0,0,0,-0.00132083788921682,0,0.0149647670044643,0,0,0,0,0,0,0,-0.0752437075699465
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
