,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.0747571757531333,0,0,0,0,0.313558204541016,0.00491682633649155,0.0494736918974731,0,0,0,0,-0.00822033578395692
XRP,0,0,0.21635331966728,0.164794514280139,0,0,0,-0.0851517963168321,0,0,0.361545107609617,0,0,0,-0.0159353693206037
LTC,0,0,0,0.12127204176321,0,0.232500611977091,0.113229397883543,0.104734829029384,0,0.120714553859751,0.264359801361307,0.336600643043167,0,0,0.00373843266912659
ETH,0,0,0.475715026922485,0,0,0,0.0532272682266071,0,0,0.203324720762534,0,0,0,0,-0.0379610633105328
DASH,0,0,0,0.109483333021676,0,0.29675851158989,0.15285516236258,0.0950564271498919,-0.0243216425631362,0,0,0,0,0,0
DOGE,0,0,0.355225273339515,0,0.269628928058332,0,0.0894663033331703,0,0.00563448389731995,0.00251661805857537,0,0,0,0,0
XLM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMR,1.46307915819854,-0.0849758911706041,0.0763183673816601,0,0.501777627108356,0,0,0,0,-0.182364782861161,0,0,0,0,0.0209258680767222
XEM,0,0,0,0.40382356041152,0,0,0,0,0,0,0,0,0,0,-0.169590041588995
DGB,0,0,0,0.523670886070102,0,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0.220847932687437,0,0,0,0,0.0726804685525137,-0.0520445799358071,0.0185373725711138,0,0,0,0,0,0
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969420912418826
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266814535927267
SPX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0938660243990991
VIX.Index,0,0,0,0,0,0,0,9.0074855778179e-06,0,-8.08941921602273e-05,0,0,0,-4.49920063982782,0
