,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,1.20396489616238,-0.0106797125632416,0,0,-1.73472347597681e-18,0.00139539693935979,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0132568976040393
ETH,0,0,0,0,0,0.353503973542049,0,-0.0761960092869208,0.452692684603521,0,-0.028017553752852,0.0375382832399815,0.118871578701833,0,-0.0153306383947599,0,0,0.0300706812539419
XRP,0,0,0,0,0,0.180687006323053,0,0,0,0,-0.0145601828161955,-0.048451060840345,0,0,-0.0452850872652497,0,0,-0.0404423242099824
LTC,0.408272642095945,0,0,0,-0.0263025252549559,0,0,0,0,-0.0855341527185901,0,0.00197855175879372,-0.0342232925393639,0,0,0,0,0
XMR,1.31109952665624,0.616056348954758,2.5945417239624,-2.9847220986459,0,-0.64978307599675,2.02327198607741,0.480684598379375,-0.715497705158279,0,0.436544948392073,0.346340507050413,0.217067424783102,-1.68109840659031,0.649078604570612,0,0,0.103991934974162
ETC,0,0,0,0,0,0,0,0.0906620686842276,0,0,-0.0685033362310953,0,0,0,-0.159810649981523,0,0,0
DASH,-0.126279838849987,0,0,0,0.108901668695962,0,0,0,0.203339771168392,0,0,-0.028110325930582,0,0,0,0,0,0
XEM,-0.12396422185901,-0.769493912117338,0,0,0.0163104206559284,0.409283782044731,0,0,0.998590606278338,0.571713500973454,0,0.0109253047557536,-3.46944695195361e-18,0.269908690537352,-0.421517060587815,0,0,-0.0541646772189399
DOGE,0,0.547092779991945,0,0,-0.0888493441857474,0,0.0813376752589979,0.061401525339395,0,0.391024332535248,0.0609173000276688,-0.0162229146771155,0,-0.41228734423033,0.183149345670017,0,0,-0.0772311660324912
XLM,0,-0.305207167431372,0,0,0.0875279851529422,0.13102879971494,-0.174673063107904,0.11052207621617,0.332951141093124,0,0.0616996691635675,0.0254197617004212,0,0,0,0,0,0.0609806658200002
NEO,0,0,0,0,0,-0.178887265024376,0,0.259244746112165,0,0,0,-0.07234300233793,-0.210341946619917,0,-0.111872061736703,0,0,0
ZEC,0,1.83575062818659,-5.78781306253492,2.76546951595765,0.680892666572557,-1.38777878078145e-17,-1.72311371070195,-0.0772070158963881,-1.94297870164384,1.49173460084111,-0.899456839596699,0,0,0,-0.958353289444176,0,0,-0.424698800395476
DGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0.0039269943399196,0,0,0,0,0,-0.103801106829716
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110199414772797
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185572435377836
SPX.Index,0.0748795229713771,0,0,0,0,-0.00407063120466729,0,0.00525155755036616,0,0,0,0.00439407154508025,-0.0192238347240379,0,0,0,0,-0.0415222967318294
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
