,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0651287843673698,0.423532421058147,0.0134626626424282,0.0759536927340752,-0.151881024985818,0.0545538444225142,0.0715438628782323,0.0017300505064851,0,0,0.0222467885075455,0,0,0
XRP,0,0,0,-0.267601794028455,0,0.874557912925146,0,-0.194858757882261,0,-0.035079263565723,0,0,0,0,-0.333588661171958
LTC,1.41197972873559,-0.0433574468202138,0,0.11047777427427,0,0.19271342775454,0.0085420021378367,0,-0.0207202357470939,0.0302957100568431,0,0.00322261658352539,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0,0,0,0,0,0,0.129902735613815,0.0531402074267538,0,0.0965468487298968,0,0,-0.0971080865175144
DOGE,0,0.186640414780321,0,0,0,0,0,0,0,0,0,0,0,0,0
XLM,0,0,0,-0.0702923210432842,0,0,0,0,0.0934466911473879,0,0,0,0,0,0
XMR,0,0,0.0726962905247575,-0.127686411115276,0,0,0,0,-0.0402563569218552,0,0,-0.282987978492108,0,0,0
XEM,0,0,0,-0.626446500698591,0.842773296892861,1.23320940937769,1.23714459840892,-1.68154712996841,0,-0.174839457578686,0,-0.984936972367004,0,0,0.6432011043314
DGB,0,-0.221468751167286,1.89313486654687,-0.0527540697465957,0,0,0,0,0.290055815814501,0,0,0,0,0,-0.213268819022969
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255088492223625
CVIX.Index,0,0,0.0808014703738892,8.67361737988404e-19,0.14483077853243,0,0,-0.167906568949409,0.0155710195960452,0.00294583793232021,0,0,0,0,0.194005661812085
DXY.Curncy,0,0,0,0.0151937644108876,-0.0239859187128754,-0.0330665365216992,0.00171075870833773,0.0516665712808305,0.0204839372074273,0.00099414055109399,0.112137965557955,0.0954880201427702,0,0,-0.0327740226027488
SPX.Index,0,0,0,0,0,0,0.0398988246025698,6.7762635780344e-21,0,-0.000861074579615496,0,0,0,0,-0.10041617596679
VIX.Index,0,-0.251272463079698,0,-0.0408291249342588,-0.0590912816268294,0.00717023561260615,0,0,0.0818414127627766,-0.0547269679874896,0,0.0407408530243631,0,-4.38923606868075,0
