,BTC,XRP,LTC,DOGE,XLM,DASH,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0719281575024781,0.112220387701135,0.037643436840429,0,0.00793599202335074,0.0213394956671358,0,0.10656160904831,0,0.0527112675797154,0,0,-0.0483611595650904
XRP,0,0,0,0,0.495733380624394,0.347874101872389,-0.0720200652893297,0.129547679689764,0,0,0.0600033340478767,0,0,0
LTC,0,0.12852992988772,0,0.166254499433079,-0.164337909665667,0.0461878882188768,0.0822307037972678,0.0838170599699808,0.322207174848253,0,0,0,0,-2.16840434497101e-19
DOGE,0,0,0.556153972010962,0,0.546747485840415,0,-0.187515991431462,0.0976230964774526,0.0518187619304686,0,1.7347078452301,0,0,-0.0739818263607026
XLM,0,0.850338507132023,0,0.273730989827928,0,1.38777878078145e-17,0,-0.217951469771156,0,0,-0.472442427342381,0,0,0
DASH,0,0.206430710793476,0,0,0.184825085886736,0,0.125295629581404,0,-0.0869283395218627,0,0,0,0,-0.0559786128143691
XMR,0,-0.185729786802575,0.0792185109645498,-0.307795058140714,0.363905966681561,0.545401390119564,0,0.700104529577278,0,0,-0.731762665637894,0,0,0
XEM,0,0,0.123010194578298,0.255924910502001,0,0,0,0,0.228875320135198,0,0,0,0,0.319838795671155
DGB,0,-0.148531907751293,0.460487170065678,0,0,0,0.162666895983747,0,0,0,0,0,0,0.0327962642312378
BV010082.Index,0,-0.0303124576304976,0,0.0384976454039789,0.0121511248318428,0,0.0571253461946259,0.0249617470528801,0,0,0.0697428349356777,0,0,-0.0759443262230299
CVIX.Index,-0.430528982116993,-0.112199789150171,-0.0080687762512681,0.17780420031064,0,0.256635250873056,-0.0980662675517415,0.0941483138646843,0,0.570506633018599,0,0,0,0.12624433734195
DXY.Curncy,0,0,-2.92432428196558e-08,0,0,0,0,8.11888611291369e-08,0,0,0.125582838487525,0,0,0
SPX.Index,0,0,0,0.00481127628083407,0,0.0200387586976918,-0.0171581392803017,0,0,0,0.0355626706100675,0,0,-0.0996526910359611
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0
