,BTC,ETH,DASH,XRP,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0.57831235321499,-0.106290536587201,0.0216539060029857,0.123403632467884,0.0619156733707392,0,0,0.0617732006798549,0.000786664906908761,0,0.304549178848631,0,0,0
ETH,0,0,0,0,0,0.164488669499418,0.404163522013204,0,0.190393637378917,0,0,0,0,0,0,0,0,0
DASH,0,0,0,0,0,0,0.797649430134957,0.0662294881972076,0,0,0,0.174224175495227,0,0,0,0,0,0
XRP,0,0,0,0,0,0,0,0,0,0,0,-0.120911305926638,0.0666675205366637,0,0,0,0,0
LTC,0.159378632495775,0.0721002077362369,0.0125264767520933,0.0572748526767025,0,0,0,0.0698427179533381,-0.0263853811537178,0,0.0643748563879404,-0.0583587006617005,-0.0538928454391973,0,0,0,0,0.0582558766841238
XMR,0,0.0869695691136083,0,0,0,0,0,0.249836089570163,0,0,0,-0.0850669206234004,-0.154496518954199,0,0,0,0,-0.246484559447352
ETC,0,0.411956250356094,0.237584307644796,0,0,0,0,-0.082974081642906,0,0,0.246506443989112,0.255129455639677,0.107012177639063,-0.309966730519458,-0.35089644391141,0,0,-0.121541688243187
XEM,0.640746691374074,-0.208163966562845,0.392173885399845,0.720220297887305,0,0,0,0,0.0922192468639063,0,0.201338037819833,-0.0276137082118733,0,0.87908816923779,0,0,0,0
ZEC,0,0,0.436606544206965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGE,0,-0.0629213058498358,0.0256860107462895,0.684966204744134,0,0.0493130127187057,0,-0.100534912165501,0.141331739136617,0,0,0,0.117825797678208,-0.5277672912334,-0.607757462765662,0,0,0.0964679340340272
XLM,0,0,0,0.174100826421733,0,0,0,0.0266478557473752,-0.174580982122862,0,0,-0.202617677715468,0,0,0,0,0,0
NEO,0.408122365585533,-0.256365200499479,0.166155372023012,-0.745594475270677,0,-0.213192507409042,0.345300772091464,-0.166313382039947,0,0.307132049261436,-0.430886696074675,0,0.150888385120956,0.841414173221314,0,0,1.92824841726956,0.660172796807926
DGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0,0.06247383301815,0.137626993075075,0,0,0,0.124167893393269,0,0,8.67361737988404e-19,0,-0.068266271140999,0,0,0,0,0
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,0,-0.00500492442568336,0,0,0.0184292230015853,0,0.00148897550897653,-0.00482245400281338,-0.000879577278557608,0.000113705579237674,0,0,0.055049104083498,0,0,0,-0.015676748140805
SPX.Index,0,0.0591411790444617,0,0,0.0517050343246084,0,-0.0876060421154419,0.00377864803367781,-0.020059533273844,0,0.0315518356381505,0.0254321832581831,2.16840434497101e-19,0.0659571870669904,-0.00495732951393215,0,0,-0.0132897899068042
VIX.Index,0,0,0.0250598431172021,0.08828465047472,0,0,0,0.0517507151440181,0,0,0,0.379494858934808,0,0,0,0,0,0
