,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0.018777570918949,-0.00786267796590194,0,0.064961304692274,0,0,0,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XRP,0,0,0,0,-0.0905600934558632,0.0553538110446481,0.0747263663169267,0,0,0.25099032080532,-0.0873819783952382,-0.73841151500376,-0.0577702978941852,0,0,-0.1469990664975
LTC,0.494491114320468,0,-0.0141880375684306,0,0,0,0,0,0.00984701995805395,-0.0459224506871049,-0.0557105008390335,0,0.0566495510899128,0,0,-0.0808783831201092
ETC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMR,0,0,6.93889390390723e-18,0,-0.153701732554504,0,0,0.184743424818402,-1.00886196248558,0.215311702947259,-0.0853422738891659,0,0,0,0,0
DASH,0,0,0.108656938188559,0,0,0,0,0,0,0,0,0,-0.0678501092274903,0,0,-0.108869940431846
XEM,0,0,0,0,0.00993346924985306,0,0,0,0,0,-0.184108785758838,0,-1.09915932072796,0,0,0
DOGE,0,0.0120282017441392,0.0871559699452435,0.146918442654601,0,-0.0947579807178289,0,0.0883458761936724,0,0.0525288883949683,0,0,0.40888816153582,0,0,-0.0460364615300214
XLM,0,0,0.690841566927526,-1.31369169351404,0.160659538561141,0.0335468144936705,0,0.320243425909422,0,0,0.341096390970481,-0.401421645627887,0.952747411366003,0,0,-0.212651776749942
DGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0.0225860487718233,0,-0.212790151612031,0,-0.00462901324628159,0.0239731557896783,0.222301034372339,0.0316159249295357,0,0,0,0,0.230697727382244,0,0,0
CVIX.Index,0,0.0957422978938544,-0.119263991524405,0,0,0,-0.108251356585275,-0.148773706635445,0.162840202913028,0.0536177504534462,0,0,0,0,0,0.119921713544442
DXY.Curncy,0.0289484766671908,0,-0.019890072764113,0,-0.00183369352084609,-0.00690008461289225,0,0.0103364738456568,0,0,0.0211132680026361,0.0400290512373495,0.073922587002627,0,0,0
SPX.Index,0,-0.0243195357637351,0,0.0434927852040672,0,0.00655345885885959,0,0.015905406443553,0,0,0,0,0,0,0,-0.0678985629664096
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
