,BTC,ETH,DASH,XRP,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0993099367517861,0,-0.0669605015456615,0.574464882797802,0,0.326000968221018,0.0845221063213305,0.0339244643754895,0,-0.245407194763724,0.0966200407434854,0.0512204778507225,0,0,0,0,0
ETH,0,0,0,0,0,0.118776200558197,0.223397334696322,0,0.227328847449815,0,0,0,0,0,0,0,0,0
DASH,0,0,0,0,0,0.352667107966483,0.298227312754855,0.0141927701083985,0,0,0.450739899446533,0,0,0,0,0,0,0
XRP,-0.112774714974402,0.0507063323910239,-0.11155991342172,0,0,0,6.93889390390723e-18,0.0808903744598906,-0.0425416988665876,0.44989204132252,0.106054190881039,-0.417926147117482,0.0722017482738531,0,0.0586346014268243,0,0,0.394541205915437
LTC,0.0745429971370031,0,0,0,0,0,0.18654474992866,0.0631902174846597,0,0,0,-0.0132378071077402,0,0,0,0,0,0
XMR,0,0.215365426801259,0,0,0.736314692626256,0,0,0.244012471390406,0.0123033366115984,0,0,-0.26194412665379,-0.145918986029519,0,0.185324299344517,0,0,-0.0117462829260348
ETC,0.368053568217366,0.32078419107374,0.0226276696474958,0,0,0,0,-0.0964443789197494,0,0.0282006491009186,0.29277649612868,-0.0436778420519366,0,0,0,0,0,0
XEM,0,0,0.477120841664461,0,0,0,0,0,0.00309035815190685,0,0,0,0,0,-0.372531032360431,0,0,0
ZEC,0,0.167209664790083,0.322280134365494,0,0,0,0,0.155522560926025,0,0.160067822984725,0,0,0,0,0,0,0,0
DOGE,0.204782249935005,-0.174634801202025,0.00556281798034112,0.671738893748705,0,0,0.154644877503133,-0.0870205724699045,0.153062347588411,0,-6.93889390390723e-18,0,0.0665210638216179,0,0,0,0,-0.0532629834641855
XLM,-0.0435694232916531,0.0551349983523337,0.245706758311619,0,0,0,0.128570762944715,0,-0.177761420208253,0,0,-0.234972558572242,-0.00921179880916494,0.688734747324877,-0.354021161256708,0,0,-1.73472347597681e-18
NEO,0.913592873720873,0.0765815066839341,0.184026230735985,-0.500969531109483,0.308905001602397,-0.171444708815178,-0.468629329404728,-0.319103398885479,-0.0779408656525991,0,-0.257872069649326,0,0.191476167094016,1.10298497333262,-0.331374955018921,0,6.93889390390723e-18,0.622272289022054
DGB,0,0,0,0.840784271080786,0,-0.0235826589158677,0,0.287532345153596,0,0,-0.390025409137393,0.201777885545431,0,0,0,0,0,0
BV010082.Index,0,0,-0.0116025644449804,0,0,0.10421137085036,0,-2.71050543121376e-20,0,0.0530009663904384,0.130843705176896,0.154622586891772,-0.061037890279985,0,0,0,0,0
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,-0.0108635268360153,0,0,0,0,0.0104595984871286,-0.00767039097524598,0,-0.00055382582116283,-0.0133059619681377,0.0135412129579742,0.0254021570883664,0.00870490776033313,0.0696655440128666,0.0297038492960591,0,0,-0.043631412737418
SPX.Index,-0.0279787145226126,0.0430958305314607,-0.00252830308366416,0,0.106813576817145,0.00333704432464388,-0.0506979250465189,0.00420308506930183,-0.0142831717458611,-0.0092897369902179,0.0227088069419598,0.0467075949391522,0.0141817613935222,0.0601695286737864,0,0,0,-0.0205537428401484
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
