,BTC,ETH,XRP,LTC,DASH,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.248112531917235,-0.0401686402011148,-0.0239396191294638,-0.0604451605574153,0,-0.0688404700699209,0,0,0.0909631891055956,0,0,0.00159370659717123,0,0,0,0,0
ETH,0,0,-0.0456537624309189,0,0.160287282025451,0.173246940065552,0,0,0,0,0.129147841304772,0,0.0588502043561989,0,0,0,0,0
XRP,0,0,0,-0.297713313012539,0,0,0,-0.181949762125519,0,0,1.79937728543854,0,-0.585706454393308,0,0,0,0,0
LTC,0,0,0,0,0,0,0,0,0,0.152971211832082,0,0,0,0,0,0,0,0
DASH,-0.0337056172279682,0,-0.111237942147004,0,0,0,0,-0.00870649259862113,0.435143316982284,-0.111811261987682,6.93889390390723e-18,-0.19410494259313,0.0742916850986575,0,0,0,0,0
XMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETC,0,0.364628821775301,-5.42101086242752e-20,0.25162464654089,0,0.0228934489909644,0,0,0.491660186039097,-0.132961716586256,0,-0.265397382435546,-0.0655285340614643,0,0,0,0,0
XEM,0,-0.12871535642841,0,0,0,0.383369306477009,0,0,0,-0.143520575586598,0,0,0.344043893957304,0,0,0,0,0
ZEC,0,-0.138015381407308,0.0263025343109318,0,0.167788784970992,0,0.315027699010237,0.0230783180593896,0,0,0,0.514836405199627,0,0,0,0,0,0
DOGE,0.159434704731002,1.02466925090652,-0.0168537583882037,0.590260717546621,-0.428401593259423,-0.221969591738945,-1.59625486220524,-0.181608264358416,1.46140695470393,0,0.197493894186768,-0.609238779749039,0,0,-2.35775221233765,0,0,0.319634239996318
XLM,0,0,0.417841741760935,0.171629779480855,0,0,0,0,0,0.144229537447362,0,0,0.27747296443491,0,0,0,0,0
NEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0,-0.322948850205805,0,0,0,0,0.463940594184251,0.431479958386877,0,0.437070843938356,0.0263727535915746,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0726612635436367
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
