,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.15131203711514,0.0347753186976828,0,0.56155600328613,0.0400124942310332,0.0465893228146319,0.0185652358944748,0,0,0,0,0
XRP,0,0,0.453042007135085,0,0,0,0,0.0388109409841721,-0.0136332383132456,0,0,0,0,-0.0488808139699627
LTC,0,0.287956065492199,0,0.0894884365031242,0,0.357921698304803,0.0765945889145631,0.0782603772007888,0,0,0,0,0,0.0940492604267858
DASH,0.400427053865353,0,0,0,1.00416563773573,0,-0.224993704460848,-0.147369823604197,0,0,0,0,0,0.293043084604145
XLM,0,0,0,0.0703302655048642,0,0.416764623450825,0.034908814580501,-0.0589303623528314,0.0841524301838656,0,0,0,0,-0.019603544343367
DOGE,0.888732524283132,-0.0118191338032065,0,0.0876136040362604,0.0968436750491929,0,0.0604532811608405,0.021872098996254,-0.0753964141500757,0,0.117414071639377,0,0,0
XMR,0,0,0,0,0,0.70494965750292,0,-0.24063004109664,0,0,0,0,0,-0.0506781421746308
XEM,0,-0.0210170290679079,0.389346125413364,-0.0686848258404066,-0.794029701271296,1.30186889551432,0,0,0.324068069763577,-1.61190334525736,0,0,0,0
DGB,0,0,0,0.331220545476553,1.89882006249783,-1.52405086492554,0,0.305580503169045,0,0,0,0,0,-0.302620875682549
BV010082.Index,0,0,0,0.0538156946358306,0,0,0,-0.0463489335337576,0,0,0,0,0,0
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,0,-0.000971296305107055,-0.00114088634080647,0.0633049610487414,-0.0383523309206627,0,0.00482411324855568,-0.00792334402984589,0,0,0,0,-0.0645538276238611
VIX.Index,1.11253944270824,0,-0.151910369285798,0,0.120884340341269,-0.629700306872883,-0.150458234261986,-0.0388725444742721,-0.0198287547885088,0,0.372970580101196,0,-7.87554075399714,0
