,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0616497199755987,0.92940752980816,0,-0.0332420954323622,0.132481469026816,0.0491166474850193,-0.0169637712161184,0,0,0.0347724766925795,0,0,-0.0339658756318421
XRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTC,0.72085633538719,0,0,-0.0508242755027291,0.0871778683493082,0,-0.00119964424030168,0.0486775577760462,0.0482795024248804,0,-0.103393337458854,0,0,0.0142339100885248
DASH,0,0,0,0,0,0,0,0.0809932421718288,0,0,0,0,0,0
XLM,-1.20976775911505,0.0777279052398626,1.92867245959609,-0.0862231733088613,0,0,0.243143039501907,-0.0623430680117901,0,0.213325787661295,-0.568763348180673,0,2.04354830571167,0
DOGE,0.381692977942995,-0.0140702028972827,0.0404724477977061,-0.0281018138466914,0,0,0.0325246221040371,0.0285003223396728,0.125220822078054,-0.396344545596404,0,0,0,0
XMR,0.626205007236666,-0.384724785327413,0,0.237985895448978,0.456542381143567,0,0,-0.238226339000456,0,0,0,0,0,-0.273022603995153
XEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0.640286166777315,0.941303000106557,-0.0380730816789218,0,0,0.0907750509551223,0,0,0,0.454424467018609,0,0,0
BV010082.Index,0,0,0,-0.0659426574227072,0.00806104979888549,0,0,-0.00425674473453047,0,0,-0.0923873635472663,0,0,0.0146454600730702
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,0,0,-1.60945449728175e-05,1.04041464858614e-05,4.2351647362715e-22,-2.12542604971587e-06,0,0,0,0,0,0,-0.103068723726311
VIX.Index,0,0,0.0347352353472901,-0.121968911829879,0.0355869268603282,0,0,0,-0.0253990987803632,0,0.116823210077975,0,-4.00858145406391,0
