,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0137499802883951,0,1.01983941622334,-0.0558543164420164,0,0,0,0,0,0,-0.00916236296356849,-0.032056390355694,0,0,0,0,0.0306229434517883
ETH,-0.13741690012124,0,0.518937994056145,0,-0.0388491907118889,0,0,-0.0661434642244098,0.248249585655251,-0.0337952419257152,0,0.040181898745171,0.0905505630030043,0.522409174895592,-0.228931841417681,0,0,0.199819648181708
XRP,-6.93889390390723e-18,0,0,0.174474340777639,1.0842021724855e-19,0.175448046731453,-0.0793596984422126,0.0142086546020383,0,0.129924585259945,-0.0238013794052989,-0.0621243531438217,0.0243911753527967,0,-0.0420549931070143,0,0,-0.0528989456791182
LTC,0.460196153124031,0,0,0,-0.0212771696746747,0,0,0,0,-0.0766046322843328,0,0,-0.0194107398108118,0,0,0,0,0.000461466671642266
XMR,-0.0747862803251484,0,0,-1.24101124921327,0,0,1.01228182251331,0.449514785182362,0,0,0.321526334764307,0.106888763553343,0,0,0,0,0,0
ETC,-6.93889390390723e-18,0.440590290003467,0,0,-0.00637133942137716,0,0,0,-0.493985944874211,0,-0.041788066451147,0,0.0786291720702373,0,-0.181586038299565,0,0,0.0886813943108162
DASH,-0.0141575561775983,0,-0.463867072227246,0,0.218457818861203,0,0,-0.0604151630966738,0.224590276486368,0,-0.0393707312299718,-0.0785846728699204,0,0,-0.105451310812445,0,0,-0.0266025436463176
XEM,0,-0.352632045921603,0,0,0.126802174230818,0.414980122431743,0,0,1.23193554938949,0.131479657824498,0,0,0.113897427080171,0,-0.262499909869599,0,0,-0.12119945848266
DOGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XLM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEO,0,0,0,0,0.316116995646124,0,0,0,0,0,0,-0.103860264839807,0,0,0,0,0,0
ZEC,-2.35618265203792,0.481700442321677,-7.27038480644274,6.24009781576334,1.22943576110959,0.315342922294249,-3.11358034240214,-0.329300902617735,-0.905924895016941,1.73842083563513,-1.18731214223563,0,0,1.11513798186534,-1.12393002724613,0,0,-0.527754553397803
DGB,0,0,0,0,0,0,0,0,0,0,0,0.0702290675051919,0,0,0,0,0,0
BV010082.Index,0.053051043709274,0.137840273691426,0,-0.277533051021213,-0.0608280569223428,1.73472347597681e-18,0,0.0527597123959567,-0.0502977946531973,-0.0355724060230104,0.00772227521119247,0.00586685364294606,-0.087280901068907,0,0.065008479054782,1.91923612803686,0,-0.0594110284771276
CVIX.Index,0,0,0,0,-0.0485233966937508,0,0,0,0,0,-0.0421136957479522,-0.0398862122109163,0,0,0,0,0,0.303505685759162
DXY.Curncy,0.0192919801087628,0,0,0,0,0,-0.0183559583663869,0.0146588671896338,-0.00227634717716539,0,0.00808420252894939,0.00762337810624519,0,0.0273519601365719,0,0,0,-0.0139533271158991
SPX.Index,0.0519567491749626,0,0,0,0,0,0.000242417574703657,0.00362073137962664,0,0,0,0.00274181744451151,-0.0309089846635245,0,0,0,0,-0.042363025402506
VIX.Index,0,0.454473522241854,-1.01460630655344,0,0,0.888790942469806,0,-0.0998198926724186,-6.93889390390723e-18,0,0,-0.312789759448273,0,0,0.455019075233364,0,0,0
