,BTC,ETH,DASH,XMR,XRP,LTC,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.069814096438483,0.212882878698493,0,0,0,0,0.032054358242994,0.0401329972996886,-0.114561598793142,0.0777501747402145,0.108468831786388,0,0,0,0,0
ETH,0,0,-0.0252931216765891,0.306710201225242,0,0,0.440992163709592,0,0.187289265672208,0,0,0,0.0761696200687706,0,0,0,0,0
DASH,0.841887229400851,0,0,0,0,0,0.464857135492513,0,0,-0.222315324643852,0,0.840850291189952,0,0.382024485009038,0,0,0,0
XMR,0.452285857517859,0.557974859650976,0.129661221453262,0,-0.423100877523253,0,-0.237616123291733,0,-0.155223463128835,0.491246521906046,0.157850006671165,0,-0.364151863009835,0,0.110422563084545,0,0,-0.629799691416002
XRP,0,0,-0.019283119723884,-0.0117075960732346,0,0.233928071531012,0,0.0707723958379413,-0.0125060211226784,0,0,-0.130925434996209,0.0796042815459861,0.773108275398115,0.299195950207383,0,0,-0.258716125953475
LTC,0.240814199536353,0.0386275400896459,0,0.0605903853567273,0,0,0,-0.0452934487982046,0,0,0,0,-0.0635457453971361,0,0.0201770917876286,0,0,0
ETC,0,0.198005650617994,0.0099163342167301,0.0601463949905334,0,0,0,0,0.19560890528079,0,0,0.0626000843940341,0.0736526428636279,0,-0.175002748679547,0,0,0
XEM,0.297995480926793,0.551949664148408,0.121293249818464,0,0.889038016344969,0,0,0,0.109312359350235,-0.812522385942425,0.410008006564488,0,0,0,-0.676531771369317,0,0,0.626754350204308
ZEC,0,0,0.0965297781039276,0,0,0,0.784370823848322,0,0,0.315994159789328,0,0,-0.0843547384370114,0,0,0,0,0
DOGE,0,0,-0.00194734470888647,0.069142625292462,0,0.467777931886903,0.0999827209058664,-0.0944748070577289,0.121121150995889,0,0,-0.0514344660062396,0.0793474004272472,0,0.250611417407517,0,0,0
XLM,0,0.100045336730867,-0.114687704451078,0,0.237655967996798,0.281906874308193,0,0.062678937108144,0,0,0,0,0.325635440847835,0,0,0,0,0
NEO,0,0,0.22716257128875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0.29469854199418,0,0.299439536205534,-0.201701950309451,0,0,0,0,0,0,0.367347703717645,-0.23505807236055,0,-1.20744270589526,0,0,0,-0.0967966604974071
BV010082.Index,0,0,0.0659171860847453,8.67361737988404e-19,0.316726293942256,-0.0756330276955451,0,0,-0.0259667943941718,0,-0.0399864784758452,-0.0675815092692509,-0.100811557648233,0,-0.144025884935947,0,0,0.250634337828067
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0.26530824599471,-0.0202737299860442,0,0.261515167686451,0,0,0
