,BTC,ETH,DASH,XMR,XRP,LTC,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.179284618984191,0.0392653218869171,0,0,0.177129612261186,0.145619418317471,-0.265268224981348,0.58915591777573,0,0,0,0.157627189732208,0,0,0,0
ETH,0,0,0,0.75561898980906,0,0.773907386053298,0.961832502292078,0,0,-1.3614535238956,0.094620588376518,-0.475866178583265,0.433095288836661,0,0.60025921385738,0,0,0.42853522784211
DASH,0.440016168897029,-0.532506047869606,0,0.962364807578757,0.370300352430752,0,0.506945037094566,-0.278720734788728,0.355771085727656,-1.74273039234764,0.271232038197787,0.641071039347048,0.713751370129385,2.68785601569792,-0.201251619731948,0,0,1.00770064854081
XMR,0,0.428376426097308,0.170687902558557,0,0.130793832297147,0,0,0,0,0,0.0984376567678245,0,-0.141808849576707,0,0,0,0,-0.306803449278866
XRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTC,0,0,-0.0138286417981384,0.0484479320575497,0,0,0.131583352767009,0,0.0159374268759417,0.381976690755135,0,0,-0.0604341293879427,0,0,0,0,0
ETC,0,0.459197048696644,0,0,0,0,0,-0.0609431053879082,0.137747077426036,0,0,0,0,0,-0.155907815867784,0,0,-0.0658843176621341
XEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZEC,0,0,0.174126687483034,0,0,0,0.38234187321339,0,0,0,0,0.226152020145363,0,0,0,0,0,-0.207267816691508
DOGE,0.305160806192192,-0.0664404427707649,-0.0359873488794937,0.221597769568418,0,0,0.0370681840570848,-0.11684418596261,0.0706448142338319,0,0,-0.0341418912677644,0.0712911979850971,0,0.352837979136705,0,0,0
XLM,-0.112460739590146,0.127896589272139,-0.0449560232170158,0,0.257481945881929,0.181383296568514,0,0.140416870257394,0.0209145764872599,0,0,0,0.377790094069841,0,0.185246192725614,0,0,0
NEO,-0.25297550029018,-0.108260845146832,0.271437022237245,0,0,0,0,-4.33680868994202e-19,0.0976037817705481,0,-0.0694015600879334,0,0,0,0,0,0,0
DGB,0,0,0.219951355756914,0,0,0,0,0,0,0,0.641671983227325,0,0,0,0,0,0,0
BV010082.Index,1.73472347597681e-18,0.203597586663082,0.144261199578056,-0.306510666387232,0.0684060620026827,0,-0.314612281975737,0.0928637628365858,-0.128502441176158,0.606848410212464,0,-0.0455395343442765,-0.252748554691584,0,-0.210669754446422,0,0,0
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIX.Index,0,0.0679453913623804,0.212320275205046,-0.209695793992202,-0.426137636554644,0,0.117064967518084,0.013633033898393,-0.0241193010695527,0,0,-0.0668155374057837,-0.249230328921149,0,0.767593883636619,0,0,0
