,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0585919291698439,-0.103122275465749,0.188933129251388,0,-0.10159422680494,0,-0.0693317395937405,0,0.0120899064454082,0.0814103647988766,0.0300747203822648,0,0,0,0,0,0
ETH,0,0,0,0,-0.171204588628133,0,0,0,0,0.230662544340343,-0.0572879941636564,0.100037581399027,0,0,0,0,0,0
XRP,-0.389146992426411,0.103989098615549,0,0,0,-0.096636348646014,0,0,-0.142628815320818,0.043849951577559,0.0469749128791029,0,0.179454113538983,-0.0303583260223197,0,0,0,0
LTC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMR,0,0,0,0.160878423508486,0,0,0,0.215908542222549,0,0.0206617363975013,0.185754026485496,0,0.0194202211333437,0,-0.136170377136183,0,0,0.435575194946806
ETC,-0.450544606939695,0,0,-0.14842850762454,0,0,0.904482267501808,0,0,-0.129066843929774,0.076279318032378,0.144192233172871,0.31046797214609,1.44186299974657,0,0,0,0.109033751857659
DASH,0,0,0.0736991831832512,-0.0914504094034011,0,0.335257791920176,0,0.0804875308157152,0,0.0785319751714248,-0.0270631999779226,-0.133250638425138,0,-0.382673406341844,0,0,0,0
XEM,-0.654227979103823,0,0,-0.270394901690661,0.651951933852427,0.025717543374098,0.205403140544924,0,0,-0.0437857834491357,0.104384336541015,-0.104925049690526,0.228094818481984,0,0.406223783087924,0,0,-0.375230829620674
DOGE,0,0,0,0.229476474188284,0,0,-0.052682292681259,0,0,-0.0358019520390677,-0.0158869576873195,0.0566858699914134,0.00848797207485402,0,0.198359773693475,0,0,-0.112024601243495
XLM,0,0.543314729601614,0,0,0,0,0,0,0,0,-0.0115143773148615,0,0,0,0,0,0,0
ZEC,2.03533129427249,0.459257383748499,0.504222663560971,0.20380749709327,0,0.261785179669053,-0.48903773624358,1.05717055855275,0,-0.105921956761686,0,0,0,0,0,0,0,-0.128697783883226
NEO,0,0,0,-1.3583600674747,1.20496741619178,0.313574881021621,-0.374006537204971,-2.03763634550343,0.454102312898007,-0.0324065429175435,-1.73472347597681e-18,0,0.567678878226076,-1.62347308176013,1.36973785628309,0,0,-0.847444479389804
DGB,0,0,0,0.743724360155243,0,0.190213973591712,0,0.443696714076448,0,0.0544968456088303,0,0.301769436620773,0,0,0,0,0,0.197748625870193
BV010082.Index,0,-0.148865604971665,0,0,0,0.322273355231644,-0.427245850657205,-0.0934457323934235,0,0.102265851273931,-0.0324848792764171,-0.0741998346015649,-0.0586011566274148,0,0,0,0,0.00738545580469243
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,0.0160843751761104,0,0,-0.0201244490947778,0,0,0,0,0,0,0.00468107594062735,0.00791074568907548,0,0,0,0,-0.0175371445510694
VIX.Index,0,-0.13787112394249,0,0.006633401853548,0.32264930938374,0.106366532680348,0,0,0,-0.183898571304687,-0.116534216009675,0,0,0,0,0,0,0
