,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0491218750728793,0.0429639788086383,0.27611463597939,1.73472347597681e-18,0,0.0658202842938578,0.0414046080769786,0.158911711589688,0,0,0,0,0.0104376039448011
XRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTC,0,0,0,0,0.940747179198756,0,0.436042407109207,-6.93889390390723e-18,0,0,0,0,0,0.202042783410957
DASH,1.03123834358275,0,-0.248619947497911,0,0.769540897468854,-0.254287434858163,0,0,0,0,-0.593014115129929,0,0,-0.00295954400795633
DOGE,0,0,0.171343635521016,0.485614648956869,0,0.207630186210713,0,0.115191719532204,-0.0889346848620545,0,0,0,0,0.00660263534868709
XLM,0,0,-0.0250105479411183,0.0115106995675273,0.145209075761453,0,0,0,0.233929278271405,0,0,0,0,-0.0966067725043753
XMR,1.13001531075603,3.46944695195361e-18,0.0975270599771725,0.0553110307974286,-0.370464115705486,-0.0870785909417352,0,-0.0945810726254702,0.43540832935465,1.14248186379059,0,0,0,0
XEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0,-0.0153134867383516,0,0,0,0.638355499210403,0,0,0,0,0,0,0
BV010082.Index,0,0,-0.0209562306930496,0.0110584218764572,0,0,0.0295181674999656,0,0,0,0,0,0,-0.0533970773148388
CVIX.Index,0,0,0.0396837026747867,-0.12834584023148,0,0,0,0,0.0605741571885544,0,0,0,0,0.0957691610429724
DXY.Curncy,-0.158756375411495,0.033702152871365,0.0100366326214601,0.0709079491817403,-0.0491594921211394,0,0.0468208066508384,0.00944024359089465,-0.00605941755506188,0,0,0,0,-0.0277622202721496
SPX.Index,0,0,-0.00669161833054413,0,0,0.0147847840590344,0.00656048201163803,-0.00623533799702914,0,0,0,0,0,-0.0750311151036984
VIX.Index,0,0.0431753147373606,0,0.148288238183183,0,0,0,0.011026673572457,-0.0411814812385446,0,0.0643632294756845,0,-7.09668988501016,0
