,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0931791784756904,0.0247783974848623,0.569189193593451,0.00633563286165177,-0.0163519079333078,0.0852574090730219,-0.0179480252136494,0.0218986281710277,0,-0.000701426517144786,0,-0.314111213242233,0,0,0.0269603914127132
ETH,0,0,-0.192096285761225,0,-0.0602445113592448,0.0347562590736136,0.0158574529398592,0,0.287712055005325,0.151506244473461,-0.0893483060738073,0,0.637072046274546,0,0,0.0430847844059282
XRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTC,0.551434896615066,0.0386908399687031,-0.0418150327460003,0,0.0112836712896247,0.0648922801077594,-0.0412507999877423,-0.0437614184045487,0,0.0631307588280344,0.05675439651897,0,0,0,0,0
XMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0.865547217228366,0,-0.17357001332766,0,-0.0033824038865082,-0.0990769349831761,0,0.113980274577343,-0.672447178456732,0,0.00878801086357094,-1.10300917992508,0.503313853813262,0,0,0
XEM,0,0,0,0,0.0483759165035521,0,0,0,0,0,0,0,0,0,0,-0.156882958893053
DOGE,0.190762938272228,0.463518231905131,0.16142669405154,0,0.00691449556589453,-0.109337004931898,-0.302882596776553,0.22309841248258,0,-0.400883192800114,0.098748571663564,-0.752773214124924,0,0,0,-0.0157541495269765
XLM,0,0,0.496083128894335,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0,0.171696317263473,0,-0.0775433046422351,0,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0,-0.0761615166788627,0,0,0,0,0.036453216668823,-0.161388589021067,0,0,0,0,0,0,0.0238757532048907
CVIX.Index,0,0,0.0936697946774166,0,-0.00029194901340592,0,0,0,0,0,0,0,0,0,0,0.0760034652573782
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,0,0,0,-4.10599578997111e-07,0,0,0,0,0,0,0,0,0,0,-0.0739665854066852
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
