,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.727181740662187,-0.0244083584871868,0,-0.0417664982277583,-0.0224801757256977,0,0,-0.0246155967612837,0,0,0,0,0,0,0.0307400896871502
ETH,0,0,0.377663463751675,0,0,0.199685251186716,0.408035933615829,-0.0459674398266358,0,0.0333736449281096,-0.0405095556118698,0.0116881582009109,0,0,-0.102194345484732,0,0,0.0615322021765506
XRP,0,0.0363774128408535,0,0,-0.0669121035893247,0.0721073861926893,0,0.0661501340855088,-0.187350095745143,0.575069245939952,0,0.0226386661745268,0.0892079718651852,0,0,0,0,-0.0214186718228543
LTC,0.382549979225426,0,0,0,0,0,0,0,0,-0.0869190862460023,0,-0.00148089853370677,0,0,0,0,0,0.00981800777487982
XMR,0,0,0,-0.948246497371345,0,0.0793965355541812,0.552588113526394,0.212776966391382,0,0,-0.172164909731046,-0.00926218067553995,0,0,0,0,0,-0.0937723370536925
ETC,0,0.132048741906227,0,0,0.00267341573980686,0,0,0.109150376477659,-0.217359665777473,0.386008704648461,-0.0658356509488972,0,0,0,-0.144439421363799,0,0,0
DASH,0,0,0,0,0.292498035679124,0,0,0,0,0,-0.0492142967903089,-0.0651365003483116,0,0,0,0,0,-0.0324805273509334
XEM,0,0,0,0,0,0.372033683362008,0.294444577349839,0,0.836317304924932,0,0.0472193420704974,0,0.0613438435019576,0,0,0,0,-0.183756165521712
DOGE,0,0,0,0,-0.109564704595093,0,0,0.0525582600916267,0,0,0.0100011933076246,-0.0205607679992208,-0.151321452869438,0,0,0,0,0.0195853960042526
XLM,0,0,0.672125839108254,0,0.0186042046947042,0,0.467468927261816,-6.93889390390723e-18,0,0,0.0156442368834849,-0.00429484947035419,0,0,0.0935182988136066,0,0,-0.00530688129600972
NEO,0,0,0,0,0,-0.230942533600381,0,0,0,0,0,0,-0.721632879762728,0,-0.408508548036641,0,0,0
ZEC,0,0,0,0,1.61073454101087,0,-3.95367081146698,-0.491281953845657,0.285500756558331,-2.6301909741869,0,0,-0.0103292967294639,0,0,0,0,-0.474491967046186
DGB,0.187959406865419,0,0,0,0.0854075173114267,0.157365077606345,0.180485927144843,-0.0738369157980271,-0.562013892716525,0,0,-0.0294203102110416,0,-2.03613044584203,0.242031312513527,0,0,-0.285633149096309
BV010082.Index,0,0,0,0,-0.0130241137848325,0.0190788103096919,0,0.0683389568297295,-0.0947759092471669,-0.0595114502305342,-0.0110039818350225,-0.00354359085029077,-0.0612089839031255,0,0,0,0,-0.0923095849174304
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,-5.38005960907268e-07,0,0,0,0,0,0.324947548174336
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,-0.000879923441331598,0.000249100910426196,0,0,0,0,0,-0.0236193250391562
SPX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395335057281292
VIX.Index,0,1.01315671948767,-0.802609920772919,-0.34019315786364,-0.151935433500609,0.0518733458734209,0,0.188202550247727,-0.0757796941066798,-0.374093210437644,0,-0.000202701845590371,-0.262927774058764,-3.2848149749872,0.990319220526935,0,0,0
