,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0840711263122336,0.0611791200185075,0.0698263488390028,0.733489579772904,0,0.20552344776461,0,0,0,0,0,-0.107396296244045
XRP,0,0,0,0,0,0,0,0,0,0,0,0,0
LTC,0.20376103190565,0,0,0,0,0,0.364135825779594,0,0,0.145555782609851,0,0,0
DASH,0.744377946226523,0.410304556270119,-0.211701558904898,0,1.45812657507825,0,-0.938229745949779,-0.246068007280239,0.516793550593439,1.05416790058094,0,0,0.0934161358691311
DOGE,0.213831397459397,0,0.0654515974127869,0.147095416395596,0,0,0.377848599251834,0.0324452426219888,0,0,0,0,0
XLM,0,0,0,0,0,0,0,0,0,0,0,0,0
XMR,0.757035205821007,0.258375332254379,0.204191453460692,-0.158946682234721,0.195580444867524,-0.134804038460536,0,-0.115991648291565,0,-0.373222687429326,0,0,0.113835104204438
DGB,2.3221102754053,2.55427264821622,0.696255776179417,-1.13601741821805,0,-1.21049282147104,-2.69361012498797,0,-1.46394102327263,-0.299405233392439,9.90961656958343,0,0.233100418417528
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,-0.0391219973158914
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,0,0,0,0,0,0,4.85719813446591e-06,0,0,0,0,-0.108833900649232
VIX.Index,-0.0695202072229928,-0.0756993383372885,-0.0358340947581388,0.0333178341905098,0,-0.150869708233572,0,0.0247988618024803,0,0,0,-7.45964541138161,0
