,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.074236069746975,0,0.46550571892648,0.0129603323287661,0.0334858829689115,0.181669325865164,0.0937866043823032,0.111981400174148,0,0,0,0,0,-0.0224566467728392
ETH,0,0,0,0,0,0,0,0,0.197487619149915,0.222653314782609,0,0,0,0,0
XRP,0.103189819828142,0.19573773126363,0,0,-0.0359176506741102,0.112639286260187,0,-0.235769204630207,0,-0.0214442932094084,0,0.563772807787692,0,0,-0.202059844865828
LTC,0.557926333050211,0,0,0,0.0129177460429473,0,0,0,0,0,0,0,0,0,0
XEM,0,0,0,0.366124888542587,0,0,0,0,0.776235655764261,0,0,0.328848306262593,0,0,0
DASH,0,0.156511665573778,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGE,0.856019536796532,0,0,0,0,0.0136981807477997,0,-0.325399641926426,0,0.0982120095294562,0,0.395039500163258,0,0,-0.134698833396427
XMR,0.566955430844583,0.167267043331493,-0.47883068666941,0.131249621372193,0,0.236799432906335,0,0,-0.274664264084272,0,0,0.150766487079631,0,0,-0.0261368848881452
XLM,0.495888965818899,0.395293163890572,-0.0729645587381942,0,0.160609566635742,0,0,0,0,-0.278477307862147,0,-0.405713692039582,0,0,0.44739239233831
DGB,0,0.509274291501764,0,0.462407467682199,0,0,0,0,-0.279138865907421,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0.0664647859348756,-0.0108184201748468,0,-0.090223335099747,0,0,0
CVIX.Index,0,-0.201994257014404,0.542837823586596,0.0903814512608321,0,-0.121522616443127,0,0.0483867023218632,-0.164937109466837,-0.0621525776715237,-0.414400414577151,0,0,0,0.401032590631943
DXY.Curncy,0,0,0,0,-1.19102852264548e-05,0,0,0,-1.10218510183292e-05,0,0,0.0736672292006007,0,0,-0.0120120717529958
SPX.Index,0,0,0,0,0,0.00565272118318854,0,0,0.0123586205179303,-0.0150041197648368,0,-0.0645750621670437,0,0,-0.0652290123655655
VIX.Index,0,0,-0.648989103813188,-0.463102340029397,0,0,-0.132566676485294,0,0.517500137190591,0.306914170257605,0,0.832311421351343,0,0,0
