,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0747029373378308,0.130828046806699,0.115000163095811,0,0.309394560728528,0.0283555301713803,-0.122039525308539,0,0,0,0.250726860495987,0,0,0
ETH,0,0,0,0,0,0,-0.475217047116534,1.27599646831026,-1.11722755657124,0.06891779018627,0,0.295366029601495,0,0,0.306963438551844
XRP,0.538552858724603,0.114297290332931,0,-0.0885976296477297,0,0,0,0,0,-0.179942669635992,0,0,0,0,0
LTC,0.561861010387305,-3.46944695195361e-18,0,0,-0.675698760078238,0,0,0,0,-0.0445104557304212,0,-0.365228997546588,0,0,0
DASH,0,0,0,-0.40105375099828,0,0,0,0,0,0,0,0,0,0,0.0593028319705855
DOGE,0.342298208485645,0.209011490674651,0,0.167738261307706,0,0,0,-0.259419121607128,0.492529295547047,-0.00127132978501455,-0.215542971510188,-0.338606394169511,0,0,-0.116722784027927
XEM,0,0,0,0,0,0,0,0.153625818842887,0,0,0,0,0,0,0
XMR,-0.455994695674809,0.498256890907467,0,0,0,0,0.311654840817959,0,0.586152494212493,0,0,-0.16305950322743,0,0,-0.0900240121057635
XLM,0,-0.206762777040843,-0.140575678890267,-0.240761574537042,-2.16840434497101e-19,0.569083811324209,-0.136038671157994,0.363481765196099,0,0.00417878490269867,0,0.0576803815718073,0,0,-0.0334701877745065
DGB,0,0,-0.886542996778027,-0.452739454489099,0,0,-0.0782618793093179,0,0,0,0,0,0,0,0
BV010082.Index,0,9.61078266252325e-06,0,0,0,0,0,0,0,-1.6940658945086e-21,0,-0.217021829257678,0,0,-0.118962738792176
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,0,-0.00551007163706678,0.00152559528566908,0,0,0,-0.0175174361280055,0,0.00240982014214848,0.0124882838251141,-0.0595906214732405,0,0,-0.0833394310136685
VIX.Index,0,0.153121622362495,-0.15053753784182,0.0260763191253502,0,0,6.93889390390723e-18,-0.295530260442929,0,0.00964883436228585,0,-0.129922120170922,0,-4.90993047017855,0
