,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0653098720398038,0.0992612361821502,0,0.0630613504283046,0.0486772841790276,0.0322573497573227,0.0560809490666396,0.0259797974568466,-0.232558690681243,0.130881083921073,0,0,0
XRP,0,0,0.137891090391678,0,0,0,0,0,0,0,0,0,0,0
LTC,2.7900885069783,0.244667278991147,0,0,0.259830900173631,0,-0.516170424351502,0.196698456641172,0.29987597041184,0.940813171669372,-0.641849734814591,0,0,0.253518636999971
DASH,0.499624773270788,0,0,0,0.258151302714108,0,0,0,0,-0.0249397427582039,0,0,0,-0.0925442511919922
DOGE,0,0,0.199766874838747,0.692104993394303,0,0,0,0,0,0,0,0,0,-0.0110109116133414
XLM,0,0,0.161449978831225,-0.371461893994334,0.451145594740227,0,0.677034674193286,-0.0749552071421214,0,0,0,0,0,-0.302513014262177
XMR,0.312462755322843,0.0571175231884786,-0.229928358873262,0.982252970282292,-0.541111617662758,0.273133477061196,0,-0.0441022096911722,0.168796807910398,-0.172843084498557,0,0,3.21458219169856,0.74676259632762
XEM,0,0,0.18517359978995,0,0,0,0,0,0,0,0,0,0,0.413847683411721
DGB,0,0,0.0557451082472016,0,0,0,0.644800572082898,0,0,0,0,0,0,0
BV010082.Index,-0.771180566326506,0.108879735495988,0.0758089440768505,-0.325338783004326,0.313702852863704,0.124720375782796,0.166199106587982,0.0268053456345089,-0.0461257490158164,0,0.333491611903165,2.37728729946029,0,0
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331287782021017
DXY.Curncy,0,-0.00477082284113716,0,0.100904607049817,-0.052269527579972,-0.0325277440948162,0,-0.0101295006026711,-0.0054071125852508,0.136534288815847,-0.0151694151028243,0,0,-0.0142592694157947
SPX.Index,0,0,0,0,0,0.00100955087600007,0.0337969099630115,-1.0842021724855e-19,-0.00881967625809729,0.0343789707112272,-0.0114474347058049,0,0,-0.0935542069138361
VIX.Index,0,-0.257282193389581,0.455679918211349,-0.529937416434783,0,-0.551419397391453,0.920061955266388,0,-0.183321802455955,-0.307422527185506,0.231562613003314,0,0,0
