,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.179587194162174,0,0.300035047705341,0.0453578275373358,0,0.228634698887931,0.404762792308484,0.0423472260974715,-0.0413093265680088,0,0,0,0,0.0262636207700988
ETH,2.31893733160363,0,-0.342173698496948,-0.30834586794468,-0.136745934619478,0,-0.514289891956996,-1.82320852971253,-0.100270847571778,0.339170792225116,0,0,0,0,-0.114342193269966
XRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTC,0.756655874361516,0,0.0804140603409145,0,-0.0263274649135893,0,0.218230282848642,0,0,0,0,0,0,0,-0.01654390167325
XEM,7.17350517073222,-0.936764775406297,0,-0.783040646036919,0,0,-2.00614297814337,-2.86575512319264,0.414691775459296,0.834656337956539,4.99738513074495,1.27339248206979,0,-5.44933157679242,-0.0748577776883501
DASH,0.425610879488006,0.0540473731340186,0,0.00957931456365569,-0.0579222047348678,0,0,0,0.113119412036402,0,-0.197995649543332,0.0776523010751924,0,0,-0.117766726207697
DOGE,0.676803219586013,0,0,0,0.00568259577822834,0,0,-0.164740520166361,0,0.027414450614759,0,0,0,0,0.0198841349911947
XMR,1.3766186700713,-0.431890715641688,-0.106378271313472,-0.191214135473955,-0.102929108352863,-1.73472347597681e-18,-0.286258124673669,0,-0.0183038483285834,0.164322624014069,0,0.0521579110610958,0,0,-0.068324769132833
XLM,0,0,0,0,0.194740588037602,0,0,0,0,0,0,0,0,0,0
DGB,0,0.10573101448824,0,0,0.0742337539691126,0,0.192626460429184,0,0,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075405532320156
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,8.470329472543e-22,0.00602328480157941,-0.00318629666807315,-1.75240627499745e-05,0,0,0,0,0,0,0.0694716349245155,0,0,0
SPX.Index,0,0,0,0,0,0,0,-0.0103469542202364,0,-0.0123191928314208,0,0,0,0,-0.0840616920632816
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
