,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.192307259225827,0,0.600768069198392,0.146031470260383,0.0721575711640264,-0.168932443689934,-0.130691342049224,0.087820212858242,0.0953612978336507,-0.0247985654685928,0.0639643149409011,-0.0249813854913069,0,0.127042653854262,0,0,0
ETH,-0.465547947083647,0,0.18223968551883,1.50562360957229,0.4176073384818,0,-0.584124845689178,-0.577898697831805,0,0.334608578293472,0,0,0.314471604031052,0,0,0,0,0
XRP,0,0,0,0,0,0,0,0,0,0.0722222229079987,-0.030803205777895,0,0,0,0,0,0,0
LTC,0.246191371145262,0.0226934765018423,0,0,0,0.0238432603897512,0,0,0,0,-0.00092312221076004,0,0,0,0,0,0,0
XMR,0.795774599792836,0.519198689966435,-0.718325277551457,-0.385842794287843,0,-0.396585586927757,0,-0.507625828057167,0,-0.466968434531799,0,-0.687887254260281,0.767804618909067,0,0,0,0,-0.846324471800633
ETC,0.193285993465962,0,0,0,0.11874479848411,0,-0.504542399214257,-0.471199576610322,0,0.129815721230183,-0.0669513743300468,0,0.497269892542385,0,0,0,0,0.688615823925659
DASH,0,0.0423573524535188,-0.250088271214219,0.135942181945262,0.081764798894723,-0.0578103709833999,0,0,0,0.0693981505376114,0,0.295960303110437,-0.147498790403619,-0.416574034038764,0,0,0,0
XEM,0,-0.227074657806575,0,0.897052799151228,0,-0.128095605360418,0,0,-0.574930057518555,0.0894134249948636,-0.0220552443298863,-0.138557424345053,0.763512093226638,-0.0764678883718085,-0.313661670376876,0,0,0.237058517102584
DOGE,0.163547306903412,0.142026109156348,-0.0226676079765512,0,-0.0571072954743591,1.73472347597681e-18,0,-0.105046410371291,0,0,0.0032116875694046,0.0458104773185589,0.118535420946418,0,0,0,0,0.222379706469283
XLM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEO,0,0,-0.0249747561618402,0.119716731931986,-0.233066378448589,0,0.683746452713622,0,0,-0.190151071002878,0.00152654015528011,0,0.299231756851573,0.173320545367538,-0.489601545382624,0,0,-0.223332119756814
DGB,0,0.11932419173147,0.213315188538701,-0.723361892734546,0.15769253253467,0.184206824708683,-0.359926550523816,0.861667253216767,0.515041633749566,0,0.0851684209730384,0.510452790287351,0,0,0.141342949067536,0,0,-0.0180259767178881
BV010082.Index,0.0624066375171544,-0.159740934273323,0,0.176616787866727,-0.0507398196934853,-0.0242375038709197,-0.125963564733331,-0.107206364220112,0,0,0.0156413351171955,0.0898214761809766,0,0,0.144840403871514,0,0,-0.240096830929537
CVIX.Index,0,0,0,0,0.080629342044138,0.00319082189942741,0,0,0,-0.0591656823107511,0,0,0.0721808666545132,0,0,0,0,0
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,0,0.00861692959566542,0,0.00993635912647244,0,0,0,0,-5.42101086242752e-20,0.00347219814428128,0,0.00557989174096481,0,0,0,0,-0.0397230334471841
VIX.Index,0,-0.0260091463241044,0,0,0,0.0520976676764575,0,0,0,-0.266476566746258,0,0,-0.125039554013343,0,0,0,0,0
