,BTC,XRP,LTC,DOGE,XLM,DASH,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0475058532078184,0.0788232250784634,0.0603579875085774,0.0291347403069367,0,0,0,0.047065680174788,0,0,0,0,-0.0256350726120074
XRP,0,0,0,0.0224192157343156,0.58051637022444,0.254824152069868,0,0.106483842620957,0,0,0,0,0,0
LTC,0,0.168652876412139,0,0.163011216195404,-0.154984987394328,0,0.103980982106584,0.0726210501220721,0.316743732073697,0,0,0,0,0
DOGE,0,0,0.449258911133186,0,0.388148334862006,0,-0.0550555514480192,0.210803542035424,0.225133298175012,0,1.49412749633379,0,0,0
XLM,0,0.817032637614489,0,0.268035849079207,0,0,0,-0.220140756704993,0,0,-0.41201452608985,0,0,0
DASH,0,0.20019574967878,0,0,0.173583400394214,0,0.125859822658935,0,-0.119524954035286,0,0,0,0,0
XMR,0,0,0,0,0.138544745874076,0,0,0,0.152566959385364,0,0,0,0,0
XEM,0,0,0,0.240615916391985,0,0,0,0,0,0,0,0,0,0.298741728823614
DGB,0,0,0.687371821450013,0,0.0452782364371909,0,0.0590072396959966,-0.403674223096093,0,0,-0.31463521180241,0,0,0.281573162670677
BV010082.Index,0,-0.0409378307596259,0,0.0188348961349006,-1.35525271560688e-20,0.050245933142847,0.0645289122884359,0.00816389960016011,0,0,0.121518551798775,0,0,-0.0622593331556872
CVIX.Index,0,-0.123156977257696,0,0.10997607287355,0,0.229190880533055,-0.0483013369990285,-0.0233202487186265,0,1.39945513268567,0,0,0,0.0938784195182842
DXY.Curncy,0,0,0,1.34936767842295e-08,0,0,3.46316304921589e-09,0,0,0,0.125582774552907,0,0,0
SPX.Index,0,0,0,5.4155229065729e-06,0,0,0,0,0,0,0.0202446242386628,0,0,-0.0808457534789186
VIX.Index,0,0.0493289620223841,0.082225450824552,-0.0716325967936856,0,0.0332730749226706,-0.229220153683869,0.0956344125811851,0.265805846831107,-0.268195507026445,0.521894488783548,0,-5.98177096645647,0
