,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.569424377379318,0,0.0539487914237739,0,0.0705862902522998,0,0.07230352642701,0.0165529549133667,0,0,0,0,0
XRP,0.236270390091847,0,0,0.0286235206461178,0.180912615353444,0,0.13025907469202,0,0.00667116309021901,0.0463964844832355,0,0,0,0,-0.0314129765100274
LTC,0.192835984034065,0.525288602657746,0,0.0742154631522161,0,0.327882717788976,0.0481273916563783,-0.0662853137172424,0,0.023105644879176,0,0,0,0,0.0302906608318224
ETH,0,0,0,0,0.395466220743339,0,0,0,0.347694350980393,-0.146446088210941,0,0,0,0,0
DASH,0,0,0,0.230008674670746,0,0,0,0.178857413389433,0.145316934203354,0.20676430403355,0,0,0,0,0
DOGE,0.175996321963659,0,0.213009667583022,0,0,0,-0.117009275943605,0,0.104636130645726,0.152591455942289,0,0,0,0,0
XLM,0.20322900553203,0,0.313460221003496,0,-0.137013971983446,0,0,0,0,-0.176501351383152,0,0,0,0,0
XMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0.438013867801672,0,0.328392977720145,0.130816027125359,0,0,0,0,0,0,0,0,0,0,-0.266631877763997
XEM,0.0497456222116558,0,0,0,0,1.00767634880032,0,-0.280726094965303,0.116749191408559,0,0,0,0,0,-0.0487862018728715
BV010082.Index,0,0,0,0,0,0,0,0,-0.0237924309710236,0,0,0,0,0,0
CVIX.Index,0,-0.215493676959549,0,-0.0652548696550749,0,0,0,0.0406812120708128,0.0668427064814547,0.015134572413981,0,0,0,0,0
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,2.3505365430098e-06,0,0,2.59782409551848e-06,0,0,0,0,0,0,0,0,0,0,-0.069406414322301
VIX.Index,0.215445397870142,-0.27976130580714,0,-0.0121843302194493,0.138293336854055,0,-0.18698727544736,-0.00396331264457227,-0.0695940154719645,-0.0310702153406661,0,0.331030559487126,0,-6.19495829489932,0
