,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.00814126307436803,0,0.135811107681996,0,0,0.0894636100013748,0.143813146366855,0,0.0263159471824965,0.0899775803291501,0,0,-0.0916403354980855,0,0,0,0,0.0155635471202458
ETH,0,0,0.171740629170902,0.224124176498472,0,0,0.0417713099484783,0,0.271512665556307,0.084274033521129,0,0.227412131635696,0,0,0.138688896012674,0,0,0,0,0
XRP,0,1.31512422202444,0,0,0,0.612738872170692,0,0,-0.0730678403734206,-0.23239282457264,-0.284495734964072,0,0,0,0,-0.521600707600045,0,0,-0.67364724174616,0
BCH,0,0.393983537166051,0,0,0,0,0,0,0,0.164019257455425,0.306397238901225,0,0,0,0,0,0,0,0,0
EOS,0,0,0.141130961330777,0,0,0,0,0,0.0430340927882599,0,0.237880347753158,0.306474157997024,0,0.0952564324698498,0,0,0,0,0,-0.0549086407337532
XLM,0,0,0.275140079033441,0,0,0,0,0.511742222585815,0,0.0229023853854909,0,0,0,0,0,0,0,0,0,-0.0264446120088801
LTC,0,0.0884108918634636,0,0,0.31896845369303,0,0,0,0,0.0467034244673334,0.190163645027536,0,0.0895669850805316,0,0,0,0,0,0,0
ADA,0,0.025426261340427,0.0669418680478996,0,0,0.320287743103476,0,0,0,0.128569990679539,0.413398242296176,0,0,0,0,0,0,0,0,-0.00685324001153062
XMR,0,0,-0.0109935727577425,0.215227628837583,0,0,0,0,0,-0.0449182594794756,0,0.22323354685668,0.398525056992585,0,0,0,0,0,0,-0.0667420332474067
TRX,0,0.484138557033057,0,0.356051997659364,0,0,0,0,0,0,0.190676673662066,0,0,0,0,0,0,0,0,-0.0476675559543739
MIOTA,0,0,0,0,0,0,0,0.369592514017341,0.0825038186171415,0,0,0,0.195910432540179,0,0.1758083735763,0,0,0,0,-0.0710278887302319
DASH,0.193859654465056,0.476587898712868,-0.0648641842252836,0,0.512008850504775,0,0,0,0.0190407566376205,0.02665574841008,0,0,-0.10496632659717,-0.103086445201121,0,0,-0.154854322251613,0,0,0.0315860414776353
BNB,0,0.0035437966706194,0,0,0,-0.0518553921695312,0,0,0.247416269555025,0.127175355300352,0.163898075997432,0,0,0,0.263498281697677,0,0,0,0,0.0474069746558035
NEO,0,0.0366327819722303,-8.67361737988404e-19,0,0,0,0,0.232820938257219,0.197452976175578,0,0.325793799570665,0,0,0,0,0,0,0,0,-0.0576178417099426
ETC,0,0.354023287588514,0,0,0,0,0,0,0,0,0.205656933147263,0,0.0928762546782768,0,0,0,0,0,0,-0.0812359409338178
BV010082.Index,0,0,-0.0797872063214939,0,0,-0.0216690826125611,0,0,0,-0.0292735196172692,0,0,0,0.19817150833292,0,0,0.104991549303535,0,0,-0.00465146343996515
CVIX.Index,0,0,0.0322457213290996,0,0.508311927086279,0,-0.369664314165097,0,0,0.0179063238378,0,-0.440410197120891,0,0.137349162806538,0.33222229355237,0,0,0,0,0.0940569739552994
DXY.Curncy,0,0.0574258264844244,-2.16840434497101e-19,-0.0420728116008507,0.00521336218835754,-0.0417144690889026,0,0,-0.0313817120876653,-0.000252166864992491,0.0242755168183809,0,0.0437820269953755,0,-0.0677660815615348,0,0.076994823145791,0,0,-0.0220186958643094
SPX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0887754791383742
VIX.Index,0,0,-0.138745930513375,0,0,0,0,0,0,0,0,0,0.0834484031823746,-0.458434177246136,-0.505503218368202,0,0,0,-6.02725356361692,0
