,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.197717252077321,0,-0.0511857425310143,0,-0.0700999776018856,0,-0.00723262686434,0.0613089796509791,0,0,0,0,0,0,0
ETH,-0.0348046557814132,0,0.468626616543618,0,0,-0.242371033903992,0.297851912611449,0,0,0.0626148099757158,-0.10969974461995,0.152084044145287,0,0,-0.426090598633671,0,0,-0.427256541303347
XRP,-0.428978598562038,0.133998445444408,0,0.0552513336284555,0,0,-0.241216443788776,0.0772036776710814,0,0.107801917042692,0.0465744841407996,0,0.0698292011095578,-0.312369544128645,0.00615941098677851,0,0,0.14153055224142
LTC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMR,0,0,0,0,0,0.026847469866854,0,0,0,0,0.2210989585171,-0.0793614270987298,0.0875947897470106,0,0,0,0,0.302632946379707
ETC,-0.99922139034193,-0.0858486691909748,-0.353732702527757,-0.262111220707204,0.50912947754519,0,0.954188516387928,-0.49787130675248,0,-0.10600652428998,0,0.0981492647701299,0.346151951445734,1.02958679181714,0,0,0,0
DASH,0,0.0183429512375481,0,0.263561379780361,-0.213201041133854,0.387872710862252,0,0.383612583007816,0,0.152781226754982,-0.0140121440768985,0,-0.300787046151302,-0.78869051899277,0,0,0,0.221056739621538
XEM,-1.31104822269852,0,0,0,0,-0.0511639971502208,0.386015799818259,0,0,-0.0312762126306193,0.349769110169145,-0.0445145961781949,0.218854989599308,0,0.608296289473493,0,0,-0.156892304933866
DOGE,0,-0.0707827331498813,0,0.160297456696669,0,0,0,0,0,-0.0342208371245019,0,0,0.0606303712606891,0,0,0,0,-0.112752815810059
XLM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZEC,0,0,0,0.564491607343888,0,-0.212697854812658,0,0.323852838219652,0,-0.0898299601507691,0,0.160743375313987,0,0,0,0,0,-0.215005761525189
NEO,0,0.548807577621722,0,-0.326910357995677,0,0,0,0,0,-0.159541656652366,0,0,0.0981040291436824,0,0,0,0,0
DGB,0,0,0,0.532756908759721,0.695685436765594,0,-0.289787453983181,0.316046583227025,0,0,-0.367870631403583,0.248455402136412,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0.0184845363144417,0,0,0,0,0,0,0,0
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,0,0,-0.00648516153943373,0,0,0,0.0150252951964367,0,-0.00367638294371965,0,0,0.00845915279498104,0,0.102433192957994,0,0,0
SPX.Index,0,0.0145652005393445,0,-0.00306728038245011,0,0,0,0,0,0,0,0.00608788122485845,0,0,0,0,0,-0.0216233992054431
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
